//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2013 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//	Código da Estação:64360000
//
//------------------------------------------------------------------------------
//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;metodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
64360000;1;1989-11-01;;1;1;50,15;16,1;21,07;13;8;1;1;1;;0;18,23;17,8;18,65;21,2;20,35;18,23;16,95;16,1;16,1;17,38;17,8;43,44;50,15;28,78;21,2;19,08;17,38;16,95;16,52;16,1;25,84;32,7;25,35;19,92;16,1;16,52;16,95;17,38;16,1;16,95;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64360000;1;1989-12-01;;1;1;758,5;12,33;63,77;31;7;1;1;1;;0;15,68;14,4;14,4;14,4;13,71;13,02;12,33;12,33;12,33;13,02;13,02;15,25;19,08;19,92;18,65;16,1;13,71;19,5;64,46;66,5;30,25;23,39;19,5;17,8;16,52;16,1;19,5;55,07;134;484,3;758,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1990-01-01;;1;1;541;52,61;189,74;1;31;1;1;1;;0;541;290;216,3;132,3;111,05;95,32;139,4;145,7;178;362,8;535;538;419,2;247,1;190;199,35;217,4;187;150,2;137,6;108,5;101,7;96,1;85,96;75,7;69,9;74,97;66,5;61,06;56,3;52,61;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1990-02-01;;1;1;66,5;26,82;38,01;7;22;1;1;1;;0;48,92;48,31;44,62;44;41,74;38,92;66,5;41,17;37,22;36,65;37,22;40,61;37,78;40,61;36,09;33,26;31,72;29,76;28,78;27,8;27,31;26,82;31,72;34,96;38,92;37,78;37,78;37,22;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64360000;1;1990-03-01;;1;1;37,22;18,65;24,5;1;31;1;1;1;;0;37,22;32,7;26,33;24,86;24,86;24,37;23,88;26,82;27,31;25,84;24,86;23,39;22,9;22,48;24,37;25,35;22,05;23,39;21,2;21,2;21,2;32,7;27,8;24,37;22,9;22,05;21,2;20,35;22,48;20,35;18,65;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1990-04-01;;1;1;57,66;15,25;22,35;16;15;1;1;1;;0;17,8;17,8;17,8;17,8;17,8;16,95;16,95;27,8;29,27;23,88;22,48;17,38;16,1;15,68;15,25;57,66;26,33;29,76;34,96;30,74;24,86;23,39;21,2;19,92;16,95;16,1;16,1;16,1;16,95;28,78;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64360000;1;1990-05-01;;1;1;139,4;13,71;27,53;18;9;1;1;1;;0;33,26;17,38;16,1;14,4;14,4;14,4;14,4;14,06;13,71;13,71;28,78;32,7;19,08;16,1;16,95;17,8;36,65;139,4;51,99;38,92;29,27;25,84;22,05;21,2;19,92;19,5;19,5;19,5;43,44;41,17;27,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1990-06-01;;1;1;55,69;19,5;25,49;2;20;1;1;1;;0;35,53;55,69;38,35;31,72;27,31;26,33;29,76;26,82;23,39;22,48;22,05;20,77;20,35;20,77;27,8;30,25;25,35;21,2;20,35;19,5;26,82;29,76;20,77;20,35;19,92;20,77;20,77;20,35;19,92;19,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64360000;1;1990-07-01;;1;1;300;16,1;66,3;19;14;1;1;1;;0;19,08;17,8;17,8;17,8;17,8;17,8;18,65;18,65;17,8;17,8;17,8;17,8;16,95;16,1;16,1;20,35;121,25;209,85;300;175;182;193,05;103,4;87,52;79,32;65,14;58,34;54,46;50,15;45,23;44,62;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1990-08-01;;1;1;124,65;26,82;44,55;20;15;1;1;1;;0;41,17;38,35;37,22;36,65;35,53;33,83;32,7;31,72;30,74;30,25;29,27;27,8;27,8;27,31;26,82;27,8;38,92;38,35;41,17;124,65;100,85;65,82;47,08;42,31;37,78;37,22;47,69;99,22;56,98;45,85;42,31;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1990-09-01;;1;1;115,3;31,72;46,7;14;11;1;1;1;;0;41,17;40,04;37,22;34,96;35,53;37,22;39,48;48,92;40,04;35,53;31,72;31,72;110,2;115,3;70,62;56,3;47,69;43,44;38,35;37,78;34,96;35,53;57,66;55,07;53,22;38,35;36,09;36,09;37,22;43,44;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64360000;1;1990-10-01;;1;1;70,62;24,86;36,77;20;31;1;1;1;;0;41,17;46,46;48,31;42,31;36,65;35,53;32,7;30,25;29,76;28,29;27,8;26,82;32,7;34,96;38,92;50,76;38,35;50,15;52,61;70,62;48,31;40,61;35,53;31,72;29,76;28,29;27,8;26,82;25,84;25,35;24,86;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1990-11-01;;1;1;66,5;19,5;27,94;6;29;1;1;1;;0;24,86;24,86;23,88;24,86;36,65;66,5;38,92;33,26;33,83;33,83;31,23;26,82;25,35;22,9;21,2;21,2;45,23;37,78;25,35;23,88;23,39;21,2;22,05;25,35;22,05;21,62;21,2;19,92;19,5;19,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64360000;1;1990-12-01;;1;1;47,69;14,4;22,91;14;24;1;1;1;;0;17,38;16,1;20,35;38,35;27,8;21,62;37,78;31,23;22,05;22,48;25,84;24,37;31,72;47,69;32,7;24,37;20,77;19,92;19,5;19,5;17,8;16,95;15,25;14,4;14,4;20,35;26,33;18,23;16,1;14,4;14,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1991-01-01;;1;1;49,53;12,33;19,67;27;10;1;1;1;;0;14,4;13,71;14,82;17,38;15,25;14,06;13,36;13,02;13,02;12,33;12,33;29,27;25,84;18,65;19,08;23,88;21,2;20,77;21,62;14,06;13,02;14,4;14,4;14,4;15,68;32,21;49,53;33,83;21,62;16,1;36,65;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1991-02-01;;1;1;69,9;13,36;28,9;8;27;1;1;1;;0;33,26;22,48;20,77;26,82;36,65;32,21;34,4;69,9;50,76;45,23;39,48;45,23;37,78;26,82;22,48;21,2;20,35;19,5;22,05;20,35;17,8;15,68;15,25;14,82;14,4;14,4;13,36;55,69;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64360000;1;1991-03-01;;1;1;140,3;23,39;48,2;7;29;1;1;1;;0;31,23;37,78;53,84;76,43;61,06;109,35;140,3;126,35;89,86;65,14;50,76;44;42,31;41,74;45,23;40,04;34,4;30,74;29,76;28,78;27,8;44,62;45,85;27,31;25,84;25,35;23,88;23,88;23,39;23,88;23,39;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1991-04-01;;1;1;36,09;19,5;23,19;25;5;1;1;1;;0;22,9;22,05;20,77;19,92;19,5;19,5;19,5;21,62;22,9;22,05;21,2;20,77;23,39;23,39;19,92;19,92;19,5;20,77;33,26;35,53;23,88;20,77;19,5;20,77;36,09;34,4;27,8;22,9;20,77;20,35;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64360000;1;1991-05-01;;1;1;127,2;16,1;25,92;15;13;1;1;1;;0;20,35;20,35;18,65;17,8;19,5;19,5;19,5;20,77;21,62;19,5;17,38;16,52;16,1;17,8;127,2;73,53;35,53;29,76;26,82;24,37;22,9;22,9;22,9;21,2;20,35;19,5;19,5;18,23;17,8;17,8;17,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1991-06-01;;1;1;51,99;13,71;22,07;23;16;1;1;1;;0;17,8;16,52;16,1;16,1;16,1;16,1;16,1;16,52;16,1;16,1;16,1;16,1;16,1;16,1;14,06;13,71;13,71;13,71;14,06;15,68;22,48;31,23;51,99;48,31;40,04;26,82;26,33;26,33;37,22;38,35;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64360000;1;1991-07-01;;1;1;48,92;14,4;20,24;11;28;1;1;1;;0;28,29;21,2;21,2;21,2;20,35;20,35;19,5;19,08;18,23;17,8;48,92;34,4;25,84;21,2;19,92;20,77;20,35;19,92;19,5;19,08;18,23;16,95;16,1;15,68;15,25;15,25;15,25;14,4;14,4;14,4;14,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1991-08-01;;1;1;42,31;12,33;16,88;9;28;1;1;1;;0;14,4;14,06;13,71;13,71;13,71;13,71;14,06;24,37;42,31;34,96;27,8;22,05;20,35;19,08;16,1;16,1;14,4;14,4;14,4;14,4;14,4;14,4;14,06;13,71;13,71;13,02;12,68;12,33;12,33;12,33;12,33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1991-09-01;;1;1;45,23;9,57;11,95;30;12;1;1;1;;0;11,64;11,3;10,95;10,95;10,95;10,95;10,95;10,95;10,95;10,26;10,26;9,57;9,57;9,57;9,57;9,57;9,57;9,57;11,3;10,26;10,26;10,26;10,26;9,91;12,68;14,06;13,02;11,64;12,68;45,23;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64360000;1;1991-10-01;;1;1;111,9;12,68;28,45;1;21;1;1;1;;0;111,9;51,99;31,23;25,84;23,39;50,15;76,43;45,85;33,83;32,21;28,78;24,37;22,05;19,08;18,65;18,23;17,8;17,8;17,8;17,38;12,68;15,25;14,82;14,4;18,23;19,5;17,8;16,1;16,1;16,1;36,09;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1991-11-01;;1;1;51,38;13,02;20,88;2;25;1;1;1;;0;44;51,38;31,72;28,29;28,29;26,82;25,84;18,23;17,38;16,95;16,95;15,68;13,71;22,05;37,78;24,37;20,35;16,95;16,1;15,68;14,06;13,71;13,71;13,71;13,02;13,02;14,4;14,4;13,71;14,06;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64360000;1;1991-12-01;;1;1;176;9,57;48,54;20;6;1;1;1;;0;12,33;12,33;11,64;10,95;9,91;9,57;10,26;19,92;25,84;25,84;48,92;81,5;41,74;29,27;26,82;96,1;89,08;55,69;107,65;176;89,86;65,14;53,84;60,38;63,1;48,92;70,62;51,99;36,09;33,26;30,25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1992-01-01;;1;1;37,22;13,71;21,04;4;28;1;1;1;;0;29,27;36,09;29,27;37,22;33,83;26,33;23,88;22,9;22,05;22,48;22,48;20,35;21,62;21,62;19,5;17,38;16,95;16,52;15,68;14,82;14,4;14,4;17,38;16,95;16,1;14,82;14,4;13,71;14,82;25,84;19,08;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1992-02-01;;1;1;100,85;16,52;28,86;3;25;1;1;1;;0;30,74;67,86;100,85;53,84;34,4;29,27;26,82;31,23;45,23;30,74;27,31;22,9;19,5;17,8;17,8;17,8;19,92;19,5;19,92;26,33;22,05;22,9;20,77;17,38;16,52;18,65;17,8;21,62;19,5;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
64360000;1;1992-03-01;;1;1;204,6;14,4;45,52;31;3;1;1;1;;0;16,95;15,25;14,4;23,88;40,61;52,61;38,92;26,82;27,31;22,05;41,74;44,62;28,78;22,9;22,9;23,39;35,53;33,83;41,17;30,25;24,86;22,9;22,9;51,38;74,25;56,98;43,44;38,35;65,14;202,5;204,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1992-04-01;;1;1;105,1;29,76;48,78;1;11;1;1;1;;0;105,1;72,8;52,61;44,62;40,61;35,53;40,04;44,62;38,92;35,53;29,76;29,76;58,34;70,62;41,17;33,83;31,23;30,25;29,76;68,54;77,88;48,92;40,61;37,78;51,99;74,25;53,22;44;40,04;61,06;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64360000;1;1992-05-01;;1;1;290;46,46;101,2;4;22;1;1;1;;0;74,25;213;189;290;156;110,2;82,95;71,35;63,1;56,3;52,61;49,53;157;236,1;136,7;85,96;74,25;66,5;63,1;59,02;51,99;46,46;129,75;114,45;65,14;59,7;63,1;56,98;51,99;68,54;142,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1992-06-01;;1;1;138,5;29,76;47,61;1;26;1;1;1;;0;138,5;99,22;85,18;72,07;65,82;61,06;55,69;51,99;48,92;47,69;46,46;42,31;41,74;40,04;39,48;38,35;36,65;36,09;34,96;33,83;33,26;32,7;31,72;31,23;30,74;29,76;29,76;30,25;31,23;31,72;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64360000;1;1992-07-01;;1;1;34,96;21,2;25,63;18;27;1;1;1;;0;31,23;29,27;27,8;26,82;26,82;27,8;31,23;30,74;27,8;26,33;24,37;23,88;23,39;22,9;22,9;23,88;27,8;34,96;32,21;24,86;23,39;22,9;22,9;22,05;22,05;21,62;21,2;22,05;23,88;22,9;22,48;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1992-08-01;;1;1;34,96;16,95;20,09;13;11;1;1;1;;0;21,62;20,35;21,2;20,35;20,35;19,5;19,5;19,5;19,08;18,23;16,95;19,5;34,96;22,05;19,5;18,23;17,8;18,65;21,62;23,39;19,08;18,23;20,77;27,8;21,2;18,23;17,38;16,95;16,95;16,95;16,95;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1992-09-01;;1;1;55,69;17,38;25,82;6;1;1;1;1;;0;17,38;18,65;23,88;26,33;37,22;55,69;33,26;27,31;23,39;20,77;21,2;42,31;31,23;27,31;27,31;26,33;23,88;26,82;25,35;24,37;21,62;20,35;21,2;20,77;22,05;26,82;24,86;20,35;18,65;17,8;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64360000;1;1992-10-01;;1;1;206,7;18,23;43,28;13;11;1;1;1;;0;19,08;32,21;51,99;28,29;24,37;21,62;20,77;25,35;20,35;19,5;18,23;92,2;206,7;82,95;48,31;39,48;55,69;62,42;50,76;50,15;40,61;33,83;31,23;29,27;28,29;26,33;44;28,78;40,04;39,48;29,27;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1992-11-01;;1;1;78,6;16,1;25,17;26;21;1;1;1;;0;25,84;24,86;24,86;27,31;29,76;24,86;22,9;22,05;20,35;19,5;19,08;18,65;22,9;19,5;19,08;18,23;23,88;19,92;17,38;16,95;16,1;19,5;18,23;17,8;33,26;78,6;55,69;30,25;24,37;23,39;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64360000;1;1992-12-01;;1;1;51,38;14,4;21,91;12;30;1;1;1;;0;41,17;30,74;26,33;22,9;20,35;19,5;18,23;18,23;20,77;19,5;23,39;51,38;30,74;22,9;19,92;18,65;22,05;22,05;24,37;19,08;18,23;17,8;18,23;17,38;15,68;18,23;18,23;18,23;16,1;14,4;14,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1993-01-01;;1;1;196,2;13,71;44,73;28;2;1;1;1;;0;14,06;13,71;13,71;13,71;13,71;14,4;14,82;16,1;16,52;32,21;74,97;108,5;68,54;50,76;43,44;32,7;46,46;56,3;53,22;38,35;40,04;28,78;26,82;24,86;23,88;30,25;61,74;196,2;80,78;70,62;66,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1993-02-01;;1;1;246;40,61;95,67;23;7;1;1;1;;0;65,14;49,53;41,17;93,76;54,46;44;40,61;83,68;106,8;133,15;166;108,5;81,5;61,74;69,22;51,99;55,07;85,18;101,7;77,88;125,5;171;246;196,2;130,6;89,86;78,6;69,9;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64360000;1;1993-03-01;;1;1;111,9;32,7;48,72;4;17;1;1;1;;0;65,82;61,74;59,02;111,9;69,22;55,07;50,15;45,23;42,87;40,61;40,04;38,35;36,65;34,96;37,22;34,4;32,7;32,7;38,92;34,4;44,62;43,44;78,6;74,97;57,66;48,92;42,31;34,96;44;42,31;36,65;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1993-04-01;;1;1;66,5;22,05;33,59;9;30;1;1;1;;0;52,61;53,22;48,92;44;37,22;34,4;32,7;34,4;66,5;48,92;36,65;32,21;31,72;31,23;30,25;29,27;28,78;28,29;26,82;26,82;25,84;24,86;29,27;27,8;26,82;25,35;24,37;23,39;22,9;22,05;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64360000;1;1993-05-01;;1;1;55,07;17,8;23,11;15;29;1;1;1;;0;22,05;22,05;22,05;22,9;22,05;29,27;27,31;22,9;21,2;20,35;20,35;20,35;20,35;29,27;55,07;23,39;22,48;21,62;21,2;20,77;19,5;19,5;19,5;19,08;18,65;18,65;18,65;18,23;17,8;21,62;38,35;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64360000;1;1993-06-01;;1;1;80,78;19,5;38,02;6;4;1;1;1;;0;40,61;24,86;20,77;19,5;67,18;80,78;48,31;36,65;32,7;32,21;57,66;53,84;39,48;34,4;29,27;28,78;28,29;42,31;78,6;45,23;37,78;34,96;31,72;30,25;29,27;28,78;28,29;26,33;25,84;25,84;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
