//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2013 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//	Código da Estação:64465000
//
//------------------------------------------------------------------------------
//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;metodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
64465000;1;2006-11-01;;1;1;152;71,7;111,72;3;17;1;1;1;;0;134,25;141;152;145;141;136,15;130,45;119;108;102;94,33;87,71;83,93;76,4;75,46;73,58;71,7;71,7;81,1;105;135,2;131,4;127,6;122,85;116;106;114;108;129,5;131,4;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
64465000;1;2006-12-01;;1;1;336,5;82,99;130,33;4;19;1;1;1;;0;123,8;120,95;116;336,5;311,3;185;229;206,3;165,3;146;135,2;121,9;112;104;98,11;93,39;89,61;84,88;82,99;90,55;87,71;84,88;86,77;96,22;96,22;111;126,65;114;101;95,28;87,71;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64465000;1;2007-01-01;;1;1;257,8;79,22;149,89;21;2;0;0;1;;0;82,04;79,22;88,66;84,88;102;150;229;197;186;175,8;165,3;158;146;124,75;111;104;96,22;108;112;208,4;257,8;217,85;204,2;192;174,75;141;137,1;140;143;159;171,6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64465000;1;2007-02-01;;1;1;459,2;106;236,46;22;9;0;0;1;;0;177,9;170,55;172,65;165,3;157;139;119;114;106;224;323,9;254,65;217,85;206,3;195;178,95;134,25;124,75;184;275,65;409,7;459,2;382,2;370,1;342,8;353,6;345,95;316,55;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64465000;1;2007-03-01;;1;1;292,9;104;184,46;1;31;0;0;1;;0;292,9;268,3;265,15;248,35;236;223;206,3;188;168,45;155;150;153;182;184;175,8;183;197;202,1;198;199;195;186;182;175,8;163,2;153;136,15;123,8;115;109;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64465000;1;2007-04-01;;1;1;163,2;67,94;98,69;30;24;0;0;1;;0;99,06;111;106;101;98,11;96,22;96,22;99,06;100;97,17;95,28;93,39;99,06;95,28;87,71;82,99;81,1;80,16;79,22;77,34;72,64;69,82;69,82;67,94;67,94;119;151;149;155;163,2;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64465000;1;2007-05-01;;1;1;400,9;94,33;221,07;23;7;0;0;1;;0;155;149;130,45;112;106;97,17;94,33;96,22;115;147;157;175,8;182;182;184;182;176,85;180;231;230;252,55;353,6;400,9;364,6;341,75;332,3;340,7;345,95;349,2;347;341,75;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64465000;1;2007-06-01;;1;1;330,2;82,99;152,47;1;28;0;0;1;;0;330,2;319,7;302,8;278,8;258,85;239;222;205,25;189;167,4;150;137,1;127,6;120,95;115;111;106;104;102;100;98,11;93,39;92,44;91,5;90,55;87,71;84,88;82,99;82,99;82,99;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64465000;1;2007-07-01;;1;1;399,8;62,3;139,5;25;14;0;0;1;;0;81,1;79,22;79,22;77,34;77,34;77,34;77,34;71,7;66,06;65,12;64,18;64,18;64,18;62,3;67,94;82,04;96,22;120;117;108;102;93,39;173,7;283;399,8;366,8;312,35;284,1;263,05;238;210,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
64465000;1;2007-08-01;;1;1;184;62,3;94,22;1;28;;;1;;0;184;161,1;151;133,3;123,8;116;110;104;102;98,11;94,33;94,33;90,55;88,66;86,77;84,88;82,99;81,1;77,34;77,34;77,34;75,46;73,58;71,7;71,7;69,82;66,06;62,3;67,94;69,82;73,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2007-09-01;;1;1;71,7;42,44;53,53;1;20;;;1;;0;71,7;71,7;67,94;66,06;64,18;64,18;62,3;60,49;56,87;55,06;53,25;51,44;51,44;49,63;46,01;46,01;44,2;44,2;44,2;42,44;46,01;47,82;46,01;46,01;49,63;51,44;53,25;51,44;51,44;49,63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2007-10-01;;1;1;56,87;35,4;42,42;21;11;;;1;;0;44,2;44,2;44,2;42,44;42,44;40,68;40,68;38,92;38,92;37,16;35,4;35,4;37,16;40,68;40,68;42,44;46,01;46,01;47,82;49,63;56,87;49,63;47,82;46,01;42,44;40,68;40,68;40,68;38,92;37,16;38,92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2007-11-01;;1;1;221;38,92;115,93;12;1;;;1;;0;38,92;44,2;51,44;60,49;62,3;71,7;75,46;73,58;69,82;120;190;221;192;184;214,7;210,5;184;167,4;157;145;133,3;121,9;112;100;88,66;84,88;81,1;77,34;73,58;71,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2007-12-01;;1;1;285,2;60,49;169,48;13;4;;;1;;0;69,82;66,06;64,18;60,49;60,49;108;266,2;218,9;214,7;202,1;225;262;285,2;243,1;229;225;198;177,9;180;208,4;171,6;141;131,4;149;163,2;149;157;180;157;149;141;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2008-01-01;;1;1;294;96,22;168,78;7;31;;;1;;0;151;167,4;155;218,9;266,2;287,4;294;276,7;241;214,7;194;171,6;163,2;143;137,1;143;133,3;131,4;135,2;180;188;169,5;173,7;145;131,4;120;108;100;98,11;98,11;96,22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2008-02-01;;1;1;104;75,46;87,44;3;22;;;1;;0;96,22;102;104;100;98,11;96,22;88,66;82,99;81,1;81,1;82,99;86,77;92,44;86,77;86,77;82,99;81,1;84,88;81,1;77,34;79,22;75,46;82,99;94,33;92,44;90,55;86,77;82,99;77,34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2008-03-01;;1;1;135,2;56,87;92,3;24;10;;;1;;0;79,22;81,1;79,22;77,34;73,58;66,06;62,3;60,49;60,49;56,87;58,68;58,68;90,55;106;102;112;114;106;98,11;104;118;129,5;125,7;135,2;127,6;116;106;98,11;90,55;84,88;82,99;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2008-04-01;;1;1;360,2;56,87;151,85;30;11;;;1;;0;77,34;73,58;69,82;67,94;66,06;66,06;64,18;62,3;60,49;58,68;56,87;56,87;96,22;184;251,5;204,2;210,5;216,8;208,4;196;192;229;231;218,9;206,3;198;186;171,6;214,7;360,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2008-05-01;;1;1;527,6;98,11;267,43;3;28;;;1;;0;283;419,6;527,6;481,2;443,8;424;408,6;402;393,2;388,8;375,6;353,6;330,2;305;280,9;259,9;241;221;200;177,9;155;139;125,7;121,9;116;108;102;98,11;127,6;145;135,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2008-06-01;;1;1;294;112;218,21;22;3;;;1;;0;137,1;125,7;112;182;202,1;188;190;188;177,9;163,2;147;139;169,5;243,1;227;285,2;289,6;280,9;280,9;278,8;287,4;294;278,8;270,4;264,1;251,5;239;233;218,9;202,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2008-07-01;;1;1;188;81,1;124,41;1;24;;;1;;0;188;173,7;161,1;159;153;145;137,1;131,4;127,6;118;116;112;110;104;100;96,22;94,33;92,44;90,55;88,66;86,77;84,88;82,99;81,1;102;155;169,5;163,2;157;143;133,3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2008-08-01;;1;1;687,9;118;372,03;15;5;;;1;;0;123,8;120;125,7;125,7;118;125,7;188;437,2;391;483,4;439,4;413;443,8;652,1;687,9;670;586,4;557;523;498,8;481,2;459,2;430,6;408,6;375,6;342,8;315,5;287,4;268,3;237;216,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2008-09-01;;1;1;204,2;88,66;118,17;1;29;;;1;;0;204,2;177,9;159;145;141;137,1;135,2;127,6;123,8;121,9;116;112;110;112;116;114;108;106;102;98,11;102;106;106;104;100;96,22;94,33;92,44;88,66;88,66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2008-10-01;;1;1;525,3;92,44;270,25;5;1;;;1;;0;92,44;182;202,1;184;525,3;461,4;380;351,4;364,6;362,4;358;353,6;338,6;317,6;296,2;274,6;264,1;249,4;255,7;241;231;227;221;216,8;208,4;206,3;208,4;200;196;206,3;202,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2008-11-01;;1;1;291,8;116;213,51;12;30;;;1;;0;198;192;235;231;223;237;247,3;233;231;229;225;291,8;285,2;266,2;259,9;247,3;243,1;237;223;210,5;198;190;175,8;192;192;180;159;133,3;123,8;116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2008-12-01;;1;1;102;55,06;74,17;1;30;;;1;;0;102;96,22;92,44;90,55;88,66;84,88;82,99;81,1;79,22;77,34;75,46;75,46;73,58;71,7;69,82;71,7;79,22;77,34;75,46;73,58;69,82;67,94;64,18;58,68;62,3;62,3;60,49;58,68;56,87;55,06;64,18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2009-01-01;;1;1;212,6;69,82;130,46;21;2;;;1;;0;71,7;69,82;96,22;112;102;108;102;88,66;81,1;77,34;96,22;167,4;145;135,2;149;155;129,5;153;157;182;212,6;167,4;143;135,2;120;106;108;149;169,5;186;169,5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2009-02-01;;1;1;470,2;108;189,6;17;15;;;1;;0;135,2;116;112;116;116;112;116;147;139;143;137,1;127,6;125,7;120;108;112;470,2;413;338,6;278,8;251,5;253,6;221;200;249,4;227;210,5;212,6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;
64465000;1;2009-03-01;;1;1;196;69,82;112,91;1;29;;;1;;0;196;192;163,2;151;141;131,4;123,8;118;112;123,8;147;147;139;131,4;127,6;118;108;98,11;92,44;88,66;84,88;84,88;82,99;81,1;81,1;77,34;73,58;71,7;69,82;69,82;73,58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2009-04-01;;1;1;69,82;40,68;50,99;1;29;;;1;;0;69,82;64,18;62,3;62,3;62,3;60,49;64,18;62,3;58,68;56,87;55,06;53,25;51,44;49,63;49,63;47,82;46,01;44,2;44,2;44,2;42,44;42,44;42,44;42,44;42,44;42,44;42,44;42,44;40,68;40,68;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
64465000;1;2009-05-01;;1;1;53,25;37,16;45,75;9;23;;;1;;0;40,68;40,68;40,68;44,2;46,01;46,01;46,01;47,82;53,25;53,25;53,25;51,44;49,63;46,01;46,01;46,01;46,01;44,2;44,2;44,2;42,44;40,68;37,16;37,16;37,16;42,44;44,2;49,63;51,44;53,25;53,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2009-06-01;;1;1;69,82;38,92;55,04;30;8;;;1;;0;47,82;46,01;44,2;44,2;42,44;42,44;40,68;38,92;38,92;47,82;55,06;55,06;56,87;60,49;58,68;58,68;62,3;62,3;62,3;62,3;62,3;58,68;56,87;55,06;62,3;62,3;64,18;66,06;66,06;69,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;
64465000;1;2009-07-01;;1;1;792,2;77,34;316,51;29;1;;;1;;0;77,34;98,11;108;106;108;106;100;98,11;96,22;96,22;470,2;452,6;369;338,6;317,6;305;305;296,2;283;264,1;257,8;253,6;296,2;421,8;355,8;366,8;536,8;670;792,2;747,7;717,8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2009-08-01;;1;1;713,2;204,2;399,77;1;31;;;1;;0;713,2;678,8;667,8;631,4;599,8;577,2;554,8;527,6;496,6;468;435;395,4;362,4;330,2;300,6;272,5;247,3;249,4;309,2;307,1;395,4;355,8;330,2;321,8;317,6;309,2;289,6;270,4;249,4;225;204,2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
64465000;1;2010-01-01;;1;1;569,15;241;356,91;31;10;1;1;1;;0;283;264,1;252,55;265,15;267,25;311,3;278,8;255,7;245,2;241;248,35;257,8;288,5;373,4;388,8;361,3;345,95;353,6;372,3;397,6;422,9;441,6;450,4;451,5;472,4;441,6;430,6;422,9;431,7;477,9;569,15;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64465000;1;2010-02-01;;1;1;535,65;272,5;345,42;1;9;1;1;1;;0;535,65;517,5;407,5;374,5;358;324,95;302,8;275,65;272,5;350,3;307,1;329,15;324,95;329,15;339,65;335,45;338,6;361,3;350,3;337,55;331,25;322,85;324,95;343,85;339,65;328,1;311,3;297,3;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64465000;1;2010-03-01;;1;1;599,8;132,35;251,89;30;22;1;1;1;;0;281,95;269,35;253,6;241;229;229;216,8;203,15;207,35;208,4;208,4;208,4;203,15;202,1;200;183;166,35;158;154;145;136,15;132,35;137,1;155;185;308,15;403,1;496,6;537,95;599,8;549,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64465000;1;2010-04-01;;1;1;561,4;168,45;390,7;6;22;1;1;1;;0;519,7;513,1;514,2;550,4;539,1;561,4;544,85;508,7;482,3;451,5;427,3;397,6;366,8;335,45;308,15;281,95;259,9;239;222;205,25;189;168,45;278,8;437,2;343,85;340,7;435;419,6;421,8;458,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64465000;1;2010-05-01;;1;1;610,8;211,55;379,54;8;31;1;1;1;;0;527,6;554,8;573,75;573,75;565,8;542,55;514,2;610,8;534,5;491,1;449,3;419,6;389,9;356,9;326;294;271,45;286,3;330,2;315,5;299,5;292,9;286,3;278,8;270,4;259,9;250,45;240;229;218,9;211,55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64465000;1;2010-06-01;;1;1;212,6;121,9;160,38;5;30;1;1;1;;0;199;190;178,95;169,5;212,6;211,55;204,2;202,1;199;195;187;174,75;165,3;153;145;140;136,15;132,35;130,45;127,6;125,7;137,1;144;148;146;144;137,1;129,5;124,75;121,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64465000;1;2010-07-01;;1;1;258,85;94,33;162,64;24;12;1;1;1;;0;117;113;109;106;104;103;100;100;98,11;96,22;96,22;94,33;97,17;104;117;150;182;206,3;227;233;238;241;245,2;258,85;249,4;237;225;213,65;205,25;194;181;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64465000;1;2010-08-01;;1;1;167,4;85,82;127,99;1;31;1;1;1;;0;167,4;162,15;158;153;158;163,2;167,4;167,4;167,4;161,1;155;145;140;135,2;129,5;126,65;121,9;117;113;109;106;104;101;98,11;96,22;94,33;93,39;92,44;90,55;88,66;85,82;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64465000;1;2010-09-01;;1;1;84,88;58,68;70,71;1;24;1;1;1;;0;84,88;82,04;81,1;79,22;77,34;75,46;75,46;75,46;75,46;75,46;75,46;73,58;70,76;67,94;66,06;66,06;64,18;64,18;62,3;62,3;60,49;60,49;59,58;58,68;64,18;66,06;69,82;71,7;75,46;80,16;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64465000;1;2010-10-01;;1;1;163,2;79,22;117,94;31;1;1;1;1;;0;79,22;105;121,9;114;106;108;118;137,1;161,1;125,7;118;108;98,11;94,33;91,5;127,6;128,55;135,2;134,25;137,1;141;140;132,35;126,65;115;107;102;95,28;91,5;93,39;163,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64465000;1;2010-11-01;;1;1;147;77,34;101,71;2;30;1;1;1;;0;146;147;131,4;124,75;139;125,7;114;109;108;111;106;101;93,39;88,66;83,93;86,77;85,82;83,93;81,1;81,1;81,1;88,66;100;98,11;104;99,06;91,5;84,88;79,22;77,34;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64465000;1;2010-12-01;;1;1;371,2;90,55;237,08;24;1;1;1;1;;0;90,55;92,44;99,06;101;134,25;187;181;177,9;175,8;165,3;144;144;166,35;232;258,85;245,2;259,9;344,9;315,5;287,4;272,5;303,9;326;371,2;363,5;352,5;354,7;334,4;309,2;291,8;267,25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64465000;2;1931-11-01;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;178,29;202,07;279,89;249,13;219,73;205,56;198,61;;;;;;;;;;;;;;;;;;;;;;;;;2;2;2;2;2;2;2;;
64465000;2;1931-12-01;;1;1;406,74;178,29;241,84;5;26;2;2;2;;0;191,74;188,35;223,33;234,26;406,74;283,83;295,77;299,79;345,34;272,07;256,69;256,69;332,68;328,5;295,77;279,89;205,56;198,61;191,74;184,97;184,97;198,61;205,56;212,6;191,74;178,29;219,73;191,74;226,95;205,56;209,07;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
64465000;2;1932-01-01;;1;1;491,09;191,74;248;10;20;1;1;1;;0;212,6;219,73;226,95;212,6;205,56;226,95;226,95;234,26;245,38;491,09;443,49;295,77;256,69;212,6;219,73;226,95;241,65;264,34;226,95;191,74;219,73;226,95;191,74;219,73;226,95;256,69;234,26;234,26;219,73;303,83;272,07;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64465000;2;1932-02-01;;1;1;303,83;158,81;210,49;1;22;2;2;2;;0;303,83;264,34;241,65;256,69;241,65;249,13;234,26;226,95;219,73;205,56;198,61;191,74;178,29;264,34;226,95;219,73;212,6;198,61;191,74;184,97;171,71;158,81;198,61;191,74;184,97;178,29;158,81;171,71;178,29;;;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;;;
64465000;2;1932-03-01;;1;1;299,79;94,93;188,87;28;16;2;2;2;;0;188,35;223,33;226,95;245,38;245,38;245,38;223,33;219,73;209,07;198,61;188,35;168,45;137,17;122,45;108,36;94,93;111,13;105,62;100,23;113,92;113,92;108,36;125,34;195,17;209,07;234,26;264,34;299,79;299,79;272,07;256,69;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;
64465000;2;1932-04-01;;1;1;462,31;105,62;265,33;25;9;1;1;1;;0;219,73;205,56;198,61;191,74;140,19;128,26;116,74;111,13;105,62;105,62;128,26;198,61;184,97;191,74;205,56;212,6;205,56;191,74;275,97;388,81;371,19;434,19;415,82;434,19;462,31;452,87;443,49;434,19;406,74;397,74;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
