//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2013 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//	Código da Estação:40800001
//
//------------------------------------------------------------------------------
//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;metodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
40800001;2;1983-02-01;;1;1;561,39;140,05;236,96;11;25;1;1;1;;0;249,91;223,69;207,73;207,73;194,44;167,32;161,55;155,83;154,69;320,25;561,39;458,19;421,44;354,1;355,19;327,9;252,12;189,66;177,82;161,55;161,55;154,69;145,64;141,17;140,05;158,11;160,4;270,86;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
40800001;2;1983-03-01;;1;1;343,19;140,05;217,46;3;19;1;1;1;;0;255,43;325,71;343,19;304,92;246,6;249,91;216,29;235,54;195,64;168,48;155,83;151,28;155,83;180,18;177,82;156,97;150,15;143,4;140,05;260,94;316,96;302,72;243,28;182,54;161,55;152,41;154,69;286,26;310,39;243,28;173,14;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1983-04-01;;1;1;404,1;131,22;172,87;8;6;1;1;1;;0;156,97;143,4;150,15;141,17;134,52;131,22;192,05;404,1;360,63;194,44;179;184,9;204,09;204,09;190,85;160,4;154,69;147,89;144,52;140,05;135,62;134,52;135,62;140,05;174,31;163,85;150,15;138,94;160,4;133,41;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
40800001;2;1983-05-01;;1;1;181,35;100,34;113,96;31;24;1;1;1;;0;126,85;122,52;120,36;119,29;119,29;118,22;118,22;116,08;113,95;113,95;112,89;111,83;109,72;108,67;109,72;111,83;112,89;112,89;107,62;102,41;103,45;102,41;102,41;100,34;102,41;101,38;102,41;102,41;117,15;127,94;181,35;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1983-06-01;;1;1;279,66;88,15;112,8;1;26;1;1;1;;0;279,66;223,69;154,69;126,85;123,6;129,03;117,15;113,95;111,83;108,67;103,45;104,49;103,45;102,41;97,26;95,22;96,24;95,22;95,22;95,22;94,2;93,19;93,19;92,17;93,19;88,15;88,15;88,15;88,15;88,15;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
40800001;2;1983-07-01;;1;1;110,78;77,29;84,43;22;31;1;1;1;;0;89,15;91,16;94,2;84,16;85,15;83,17;83,17;83,17;82,19;82,19;81,2;80,22;79,24;80,22;78,27;78,27;78,27;78,27;82,19;87,15;100,34;110,78;98,29;88,15;85,15;82,19;79,24;78,27;78,27;78,27;77,29;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1983-08-01;;1;1;77,29;58,44;68,3;1;22;1;1;1;;0;77,29;76,32;75,35;74,39;73,43;70,56;70,56;71,51;70,56;68,66;68,66;68,66;67,72;67,72;67,72;67,72;66,78;66,78;65,84;64,9;65,84;58,44;74,39;68,66;67,72;65,84;63,97;63,97;63,04;62,11;62,11;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1983-09-01;;1;1;144,52;59,35;80,72;26;3;1;1;1;;0;61,19;60,27;59,35;59,35;65,84;72,47;80,22;81,2;77,29;78,27;76,32;73,43;73,43;79,24;82,19;81,2;78,27;75,35;71,51;71,51;83,17;84,16;75,35;90,15;134,52;144,52;101,38;85,15;83,17;82,19;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
40800001;2;1983-10-01;;1;1;198,05;63,04;99,87;21;7;1;1;1;;0;86,15;72,47;68,66;66,78;64,9;63,97;63,04;63,97;63,97;66,78;88,15;78,27;84,16;102,41;131,22;132,32;101,38;90,15;131,22;169,64;198,05;127,94;129,03;155,83;127,94;109,72;97,26;90,15;90,15;88,15;92,17;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1983-11-01;;1;1;189,66;78,27;129,42;22;11;1;1;1;;0;94,2;80,22;93,19;102,41;127,94;121,44;97,26;83,17;163,85;83,17;78,27;108,67;133,41;138,94;134,52;169,64;180,18;155,83;119,29;142,28;171,97;189,66;163,85;166,16;158,11;131,22;121,44;142,28;122,52;107,62;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
40800001;2;1983-12-01;;1;1;472,21;102,41;228,53;12;1;1;1;1;;0;102,41;108,67;215,06;215,06;162,7;153,55;180,18;183,72;188,47;343,19;382,39;472,21;413,86;366,08;307,11;255,43;206,52;176,65;168,48;159,25;163,85;170,8;200,46;206,52;199,25;247,7;339,92;286,26;196,84;162,7;149,02;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1984-01-01;;1;1;165,01;92,17;121,19;27;20;1;1;1;;0;127,94;134,52;151,28;137,83;126,85;121,44;127,94;143,4;141,17;124,68;119,29;113,95;106,58;104,49;102,41;98,29;96,24;93,19;93,19;92,17;98,29;110,78;115,01;124,68;129,03;154,69;165,01;141,17;130,12;121,44;109,72;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1984-02-01;;1;1;102,41;70,56;83,23;1;29;1;1;1;;0;102,41;95,22;94,2;90,15;89,15;86,15;85,15;84,16;87,15;89,15;101,38;87,15;84,16;81,2;80,22;77,29;75,35;77,29;80,22;87,15;81,2;79,24;78,27;75,35;73,43;73,43;74,39;73,43;70,56;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
40800001;2;1984-03-01;;1;1;95,22;59,35;72,65;14;29;1;1;1;;0;67,72;66,78;65,84;65,84;72,47;70,56;81,2;79,24;84,16;89,15;87,15;86,15;90,15;95,22;80,22;74,39;70,56;67,72;66,78;63,97;63,97;71,51;73,43;65,84;63,97;63,04;62,11;61,19;59,35;59,35;83,17;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1984-04-01;;1;1;173,14;58,44;74,3;5;26;1;1;1;;0;81,2;73,43;64,9;83,17;173,14;147,89;107,62;89,15;83,17;76,32;69,61;66,78;66,78;63,97;64,9;63,97;62,11;64,9;62,11;62,11;60,27;61,19;60,27;59,35;60,27;58,44;59,35;59,35;58,44;64,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
40800001;2;1984-05-01;;1;1;88,15;48,61;56,29;4;29;1;1;1;;0;62,11;55,72;53,03;88,15;67,72;62,11;61,19;61,19;60,27;56,62;55,72;54,82;53,92;53,92;53,03;52,14;53,03;53,92;57,53;60,27;60,27;53,92;52,14;51,25;51,25;52,14;51,25;50,37;48,61;48,61;48,61;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1984-06-01;;1;1;50,37;42,58;45,39;7;24;1;1;1;;0;49,49;47,74;47,74;47,74;48,61;48,61;50,37;47,74;46,01;46,01;46,01;45,15;45,15;45,15;46,01;44,29;44,29;45,15;45,15;44,29;43,43;44,29;44,29;42,58;42,58;43,43;42,58;42,58;42,58;42,58;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
40800001;2;1984-07-01;;1;1;45,15;37,56;40,43;2;24;1;1;1;;0;43,43;45,15;45,15;45,15;45,15;44,29;44,29;42,58;41,74;40,89;40,89;39,22;40,89;40,06;40,06;40,06;39,22;40,06;38,39;39,22;39,22;38,39;38,39;37,56;37,56;37,56;38,39;37,56;37,56;37,56;37,56;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1984-08-01;;1;1;69,61;32,69;42,14;26;16;1;1;1;;0;38,39;38,39;37,56;37,56;36,74;36,74;36,74;35,92;35,92;35,92;34,3;34,3;34,3;33,49;33,49;32,69;38,39;49,49;49,49;46,87;42,58;40,89;41,74;46,01;47,74;69,61;63,97;53,92;51,25;47,74;44,29;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1984-09-01;;1;1;95,22;40,89;57,59;9;20;1;1;1;;0;62,11;77,29;63,04;49,49;46,01;42,58;49,49;56,62;95,22;95,22;78,27;63,97;53,92;49,49;46,87;44,29;44,29;43,43;41,74;40,89;53,03;58,44;65,84;71,51;62,11;49,49;57,53;57,53;57,53;50,37;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
40800001;2;1984-10-01;;1;1;80,22;34,3;46,3;21;10;1;1;1;;0;46,01;44,29;41,74;38,39;40,06;38,39;36,74;36,74;35,11;34,3;35,92;43,43;46,01;41,74;38,39;35,92;36,74;37,56;43,43;63,04;80,22;76,32;63,97;59,35;58,44;54,82;57,53;50,37;43,43;40,06;36,74;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1984-11-01;;1;1;226,17;27,98;73,55;24;11;1;1;1;;0;35,92;35,92;34,3;32,69;31,9;31,1;30,32;29,53;30,32;28,76;27,98;29,53;29,53;34,3;35,92;40,89;38,39;33,49;39,22;51,25;97,26;204,09;186,09;226,17;158,11;111,83;115,01;144,52;166,16;116,08;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
40800001;2;1984-12-01;;1;1;334,46;83,17;146,82;17;26;1;1;1;;0;91,16;91,16;103,45;146,77;127,94;112,89;96,24;100,34;158,11;163,85;232,21;161,55;140,05;143,4;174,31;232,21;334,46;256,53;168,48;137,83;121,44;108,67;102,41;91,16;85,15;83,17;95,22;116,08;143,4;169,64;262,05;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1985-01-01;;1;1;796,42;97,26;269,51;29;6;1;1;1;;0;260,94;188,47;130,12;113,95;99,31;97,26;98,29;117,15;231,11;299,43;233,32;141,17;134,52;155,83;145,64;145,64;149,02;215,06;221,22;234,43;251,01;241,07;198,05;187,28;276,36;382,39;777,38;778,44;796,42;629,78;424,69;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1985-02-01;;1;1;381,3;109,72;203,44;2;21;1;1;1;;0;368,25;381,3;295,04;251,01;211,39;195,64;187,28;193,24;171,97;175,48;217,52;184,9;175,48;144,52;130,12;130,12;124,68;120,36;117,15;112,89;109,72;110,78;127,94;207,73;245,49;353,01;373,69;279,66;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
40800001;2;1985-03-01;;1;1;448,48;161,55;252,6;1;27;1;1;1;;0;448,48;376,96;274,16;252,12;248,8;215,06;226,17;210,17;212,61;303,82;248,8;227,41;298,34;215,06;242,17;233,32;245,49;380,22;414,94;391,08;256,53;219,98;196,84;177,82;169,64;165,01;161,55;183,72;175,48;208,95;249,91;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1985-04-01;;1;1;222,45;103,45;136,13;2;30;1;1;1;;0;210,17;222,45;163,85;147,89;143,4;138,94;134,52;133,41;132,32;133,41;142,28;134,52;137,83;131,22;120,36;123,6;124,68;169,64;154,69;147,89;130,12;120,36;116,08;109,72;111,83;112,89;115,01;111,83;105,53;103,45;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
40800001;2;1985-05-01;;1;1;115,01;82,19;95,72;2;31;1;1;1;;0;103,45;115,01;107,62;110,78;107,62;103,45;101,38;99,31;95,22;97,26;96,24;99,31;99,31;101,38;97,26;95,22;93,19;93,19;92,17;90,15;89,15;90,15;89,15;96,24;92,17;89,15;88,15;86,15;83,17;83,17;82,19;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
40800001;2;1985-06-01;;1;1;83,17;72,47;76,31;4;14;1;1;1;;0;82,19;81,2;82,19;83,17;83,17;83,17;82,19;79,24;74,39;76,32;77,29;76,32;76,32;72,47;75,35;76,32;74,39;73,43;73,43;75,35;74,39;73,43;73,43;73,43;73,43;73,43;72,47;72,47;72,47;72,47;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
