//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2013 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// MediaDiaria: 0 = Não, 1 = Sim
// MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca
//
// Restrições da consulta:
//	Código da Estação:64380000
//
//------------------------------------------------------------------------------
//EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;metodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status;
64380000;1;1954-03-01;;1;1;41;5,72;15,08;9;3;1;1;1;;0;8,4;6,2;5,72;6,36;6,69;30,2;15,1;32,22;41;31,55;30,2;41;35,5;23;17,58;14,22;12,77;11,91;9,75;8,4;8,13;7,77;7,32;7,32;6,6;6,44;6,2;6,12;7,95;7,68;8,22;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1954-04-01;;1;1;28;3,6;5,97;28;18;1;1;1;;0;6,96;6,2;6,12;5,56;5,48;5,32;5,16;5;4,79;4,58;4,58;4,51;4,44;4,16;4,02;4,02;3,88;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;6,6;28;15,1;12,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64380000;1;1954-05-01;;1;1;360;7,14;53,24;18;3;1;1;1;;0;10,68;8,85;7,14;30,2;41;29,1;18,75;17,35;50,5;49;78,4;41;43,71;45,88;41;53,25;148;360;143;69,8;62,54;49;43,71;39,2;32,9;29,76;28,22;22,6;19,75;19,25;16,89;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1954-06-01;;1;1;45,42;9,12;18,57;7;30;1;1;1;;0;15,65;15,1;14,88;15,54;22,2;41,6;45,42;43,4;31,95;27,5;22,4;21,2;19,12;17,81;16,89;16,43;15,98;15,1;14,99;14;12,86;12,39;12,01;11,72;11,44;10,77;10,3;9,84;9,48;9,12;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64380000;1;1954-07-01;;1;1;25,5;5,96;9,21;16;31;1;1;1;;0;8,94;8,67;8,31;8,04;7,95;7,86;7,86;7,68;7,68;7,5;7,23;7,14;7,68;8,94;9,12;25,5;17,81;16,66;12,1;11,15;10,48;8,4;8,13;7,68;7,5;7,32;7,05;6,78;6,36;6,04;5,96;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1954-08-01;;1;1;5,96;3,6;4,61;1;29;1;1;1;;0;5,96;5,96;5,8;5,8;5,64;5,64;5,32;5,16;5;4,86;4,72;4,72;4,58;4,58;4,44;4,44;4,3;4,3;4,23;4,16;4,16;4,16;4,16;4,16;4,02;4,02;3,88;3,88;3,6;3,6;3,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1954-09-01;;1;1;5,48;3,46;4;14;9;1;1;1;;0;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,6;3,46;3,46;3,46;3,46;4,3;5,48;4,3;3,81;3,6;3,6;3,6;5,16;4,09;3,95;5,08;4,51;4,16;4,16;4,23;4,3;4,72;4,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64380000;1;1954-10-01;;1;1;15,1;3,67;6,11;30;15;1;1;1;;0;4,3;4,3;4,16;3,88;3,88;4,16;4,02;4,16;4,16;4,16;6,87;6,28;4,44;4,02;3,67;4,02;6,44;8,4;14;7,5;6,6;11,62;7,59;5,96;5,64;4,37;4,16;4,02;4,65;15,1;12,86;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1954-11-01;;1;1;8,4;2,2;3,58;1;28;1;1;1;;0;8,4;6,52;5,48;4,93;4,44;4,23;4,37;3,88;3,74;3,67;3,67;3,6;3,6;3,46;3,25;3,18;3,18;3,04;3,04;2,83;2,76;2,76;2,76;2,69;2,48;2,48;2,34;2,2;2,2;2,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64380000;1;1954-12-01;;1;1;15,21;1,93;3,15;19;9;1;1;1;;0;2,2;2,11;2,11;2,34;2,62;2,2;2,02;2,02;1,93;2,02;2,34;2,41;5,32;4,23;2,48;2,34;2,2;4,16;15,21;7,59;4,3;2,97;2,62;2,34;2,2;2,48;2,48;2,2;2,2;2,07;1,93;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1955-01-01;;1;1;12,48;1,66;3,17;15;28;1;1;1;;0;1,93;1,84;1,84;1,84;1,84;1,84;1,84;1,84;2,9;4,65;4,37;5,48;4,72;5,96;12,48;5,8;4,02;3,74;3,46;2,69;2,2;2,11;2,02;2,02;1,93;1,84;1,71;1,66;1,66;2,2;3,88;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1955-02-01;;1;1;5,96;1,3;2,35;2;21;1;1;1;;0;2,9;5,96;5,32;4,72;2,83;2,2;2,02;1,84;1,84;1,75;1,75;2,34;2,02;2,11;1,84;1,84;1,75;1,66;1,43;1,39;1,3;2,27;3,46;2,11;1,84;1,71;1,66;1,84;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64380000;1;1955-03-01;;1;1;9,12;1,84;3,59;16;10;1;1;1;;0;1,93;2,76;2,9;1,93;3,46;5;3,46;2,48;2,11;1,84;1,84;1,84;1,84;1,84;4,72;9,12;5,32;3,46;2,34;2,11;2,11;2,34;4,65;6,2;4,72;3,32;2,76;3,32;4,37;7,5;7,77;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1955-04-01;;1;1;7,05;2,02;3,21;16;8;1;1;1;;0;4,65;3,6;2,62;2,48;2,2;2,2;2,15;2,02;2,02;2,02;2,02;2,02;3,18;2,76;3,53;7,05;5,64;4,93;4,02;3,46;2,97;2,76;2,2;2,2;2,2;2,02;2,02;5,48;5,72;4,16;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64380000;1;1955-05-01;;1;1;4,44;2,02;2,59;18;7;1;1;1;;0;2,76;2,76;2,48;2,2;2,2;2,2;2,02;2,02;2,02;2,02;2,02;2,02;2,02;2,02;2,02;2,2;3,6;4,44;4,16;3,6;3,74;3,04;3,04;2,76;2,48;2,2;2,2;2,2;2,2;2,2;3,32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1955-06-01;;1;1;21,1;2,76;6,76;21;9;1;1;1;;0;4,09;5;4,72;4,16;3,88;3,6;3,6;3,18;2,76;3,11;3,04;3,04;5,96;12,1;8,67;6,78;5,8;5,32;5,08;9,48;21,1;13,62;11,15;10,96;9,3;8,22;7,32;6,6;5,88;5,32;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64380000;1;1955-07-01;;1;1;34,85;4,44;9,5;6;28;1;1;1;;0;5,32;5,8;7,05;10,11;17,12;34,85;29,65;20,38;16,43;13,15;11,81;11,24;9,57;8,58;7,86;7,32;6,87;6,52;6,2;5,88;5,32;5,32;5,08;5;4,86;4,72;4,65;4,44;4,44;4,44;4,58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1955-08-01;;1;1;32,9;3,32;6,93;28;19;1;1;1;;0;4,44;4,23;4,16;4,02;3,95;3,88;3,88;3,74;3,74;3,81;4,16;3,95;3,88;3,6;3,6;3,6;3,6;3,6;3,32;3,32;3,32;3,32;3,32;3,88;4,16;6,04;9,3;32,9;29,54;25;17,58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1955-09-01;;1;1;13,52;4,02;6,22;1;24;1;1;1;;0;13,52;11,53;10,3;9,93;9,3;8,58;7,5;6,78;6,6;6,28;5,88;5,48;5,48;5,48;5,32;5,32;5;5;4,72;4,72;4,72;4,72;4,58;4,02;4,44;4,44;4,37;4,3;4,16;4,16;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64380000;1;1955-10-01;;1;1;12,86;3,32;4,92;29;26;1;1;1;;0;4,16;4,16;4,16;4,16;3,88;3,74;3,74;3,88;4,09;4,16;4,16;3,88;9,48;8,04;5,8;4,44;4,16;4,16;4,02;3,74;3,6;3,6;3,46;3,46;3,39;3,32;3,32;9,57;12,86;7,68;6,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1955-11-01;;1;1;18,04;3,46;7,32;3;30;1;1;1;;0;7,59;14,88;18,04;15,76;12,1;9,84;8,31;7,23;8,4;8,94;7,68;6,44;5,8;5,4;5,08;4,86;4,72;4,79;10,02;7,5;7,5;5,32;5,32;4,72;4,16;4,16;4,16;3,74;3,6;3,46;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64380000;1;1955-12-01;;1;1;9,93;3,18;5,07;9;23;1;1;1;;0;4,02;4,16;4,44;4,58;4,44;3,88;4,3;9,48;9,93;5,32;4,23;4,44;8,13;6,52;5;4,23;3,95;4,16;4,16;3,88;3,88;3,46;3,18;3,18;3,18;4,16;4,86;4,3;6,44;8,76;8,58;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1956-01-01;;1;1;11,91;3,18;6,25;29;13;1;1;1;;0;8,58;5,8;5;4,86;4,72;4,58;4,3;5,16;5;3,88;3,46;3,32;3,18;3,18;3,18;3,25;3,95;4,58;5,64;6,96;7,59;5,08;9,48;7,86;10,02;8,85;10,39;9,75;11,91;11,53;8,76;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1956-02-01;;1;1;13,72;3,46;5,7;15;9;1;1;1;;0;6,6;5,48;5;4,3;4,3;4,02;3,74;3,6;3,46;3,88;3,88;3,74;5,16;12,1;13,72;9,3;8,94;6,2;5,32;4,86;6,2;5,16;5;5;5,4;5,64;5,32;5;5;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
64380000;1;1956-03-01;;1;1;6,78;3,04;4,06;29;9;1;1;1;;0;4,79;4,3;4,16;4,02;3,67;3,6;3,32;3,32;3,04;3,04;3,88;3,6;3,6;3,6;3,74;4,58;3,88;3,6;3,6;3,04;3,04;3,04;3,04;3,74;5,48;5;5,4;4,86;6,78;6,12;5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1956-04-01;;1;1;22,8;3,74;7,17;28;6;1;1;1;;0;4,72;4,72;4,16;3,88;3,88;3,74;3,88;11,81;8,85;6,28;9,48;9,3;6,69;6,04;5,16;5;4,72;4,72;4,72;5;4,58;4,58;4,44;6,28;6,96;6,28;7,05;22,8;21,8;13,52;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64380000;1;1956-05-01;;1;1;55,18;8,4;20,35;8;24;1;1;1;;0;11,34;11,15;12,29;9,84;12,29;30,74;38;55,18;41,6;33,94;27,5;22;15,54;13,72;12,48;11,44;10,48;9,75;9,3;8,58;8,85;9,66;8,94;8,4;17,35;41;38;26,5;20,38;17,12;37,38;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1956-06-01;;1;1;59,21;11,06;18,47;1;26;1;1;1;;0;59,21;41;34,2;28,66;22,8;19,75;17,58;16,09;15,32;14,22;16,55;21;20,38;18,75;17,92;16,43;14,77;14;12,95;12,39;11,91;11,44;11,62;12,67;11,81;11,06;12,67;13,52;12,1;11,24;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64380000;1;1956-07-01;;1;1;32,76;8,94;13,02;25;22;1;1;1;;0;11,15;10,58;10,2;10,2;10,96;10,96;10,2;9,84;9,84;9,75;9,48;9,48;9,48;10,2;10,2;9,93;9,57;9,48;9,12;9,12;9,03;8,94;13,62;27,5;32,76;25,5;19,38;16,89;15,1;15,76;19,25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1956-08-01;;1;1;102;10,96;24,37;1;31;1;1;1;;0;102;55,35;57,9;57,9;45,1;36,75;32,49;28,88;24;21,8;20,25;18,75;17,47;16,43;15,43;14,99;14,55;13,9;13,43;12,86;12,86;12,86;13,43;14,44;12,86;11,91;11,72;11,72;11,34;11,15;10,96;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1956-09-01;;1;1;32,9;10,2;14,33;16;4;1;1;1;;0;10,58;10,58;10,58;10,2;10,2;10,2;11,24;10,68;11,15;17,35;14,88;12,48;13,52;12,48;17,12;32,9;29,76;22,9;19,25;16,66;14,66;14;12,95;12,29;12,57;12,67;12,1;11,62;11,34;10,96;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64380000;1;1956-10-01;;1;1;12,1;8,4;9,72;21;26;1;1;1;;0;10,39;10,2;10,2;10,2;9,84;9,84;9,48;10,68;11,72;10,77;10,2;9,48;9,39;9,39;8,76;9,84;10,39;9,84;9,03;8,76;12,1;12,1;10,2;8,94;8,76;8,4;8,4;8,4;8,4;8,4;8,67;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1956-11-01;;1;1;8,4;4,44;6,13;1;30;1;1;1;;0;8,4;8,22;7,32;6,96;6,78;6,69;6,6;6,6;7,14;8,04;7,41;6,78;6,96;7,05;6,6;5,96;5,72;5,48;5,32;5,24;5;5;5;5;5;4,86;4,93;4,79;4,58;4,44;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64380000;1;1956-12-01;;1;1;6,78;3,6;4,64;7;29;1;1;1;;0;4,44;4,37;4,16;4,16;4,16;6,2;6,78;5,8;5,16;4,37;4,23;4,16;4,3;6,6;5,8;5,16;4,72;4,44;4,3;4,16;4,16;4,16;4,3;5;5;4,51;4,3;4,09;3,6;3,6;3,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1957-01-01;;1;1;12,86;3,18;6,09;31;6;1;1;1;;0;3,6;3,6;3,53;3,32;3,32;3,18;3,6;4,44;5;6,28;8,04;7,14;5;5,16;4,51;6,6;5,48;4,72;5,16;4,3;3,88;7,14;6,96;9,03;11,53;8,94;8,58;7,5;6,78;9,48;12,86;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1957-02-01;;1;1;15,43;4,16;7,87;4;23;1;1;1;;0;7,95;10,68;12,1;15,43;11,15;8,58;8,49;9,57;8,58;9,57;14;13,05;10,2;8,4;7,77;7,14;6,44;5,8;5,24;5;4,58;4,3;4,16;4,16;4,44;4,58;4,72;4,3;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64380000;1;1957-03-01;;1;1;9,75;3,32;4,44;31;18;1;1;1;;0;4,58;4,58;4,72;4,58;4,16;3,95;3,88;3,88;6,36;5,16;4,86;4,58;4,16;3,88;4,02;3,74;4,23;3,32;3,32;3,32;3,32;3,88;4,3;4,44;4,58;4,16;4,3;4,16;4,16;5,4;9,75;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1957-04-01;;1;1;9,48;3,32;4,53;7;21;1;1;1;;0;7,14;5,16;4,72;4,16;4,16;5;9,48;5,96;5,08;4,51;4,16;4,16;4,16;4,02;4,02;4,3;4,16;3,88;3,53;3,46;3,32;3,32;3,32;3,32;3,6;4,16;5,8;5,32;4,23;4,16;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64380000;1;1957-05-01;;1;1;4,16;2,76;3,36;1;30;1;1;1;;0;4,16;3,81;3,6;3,6;3,53;3,32;3,46;3,88;4,02;4,02;4,02;3,67;3,46;3,46;3,32;3,32;3,32;3,32;3,32;3,25;3,18;3,11;3,04;2,97;2,97;2,9;2,9;2,9;2,9;2,76;2,76;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1957-06-01;;1;1;5,48;2,76;3,38;30;1;1;1;1;;0;2,76;2,76;2,76;2,76;2,76;2,76;3,46;3,67;4,3;4,3;3,11;3,6;4,23;5;4,3;3,6;3,39;3,18;3,04;2,9;2,9;2,9;2,9;2,76;2,76;2,76;2,76;2,97;4,58;5,48;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64380000;1;1957-07-01;;1;1;104,5;4,86;21,37;16;14;1;1;1;;0;6,96;16,2;13,24;11,53;15,32;13,15;10,58;8,58;6,96;6,2;5,96;5,4;5,08;4,86;29,1;104,5;41;36,75;54;63,7;46,5;30,88;22;19;15,87;13,62;12,29;11,24;10,39;10,2;11,34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1957-08-01;;1;1;102,4;6,96;17,12;19;12;1;1;1;;0;11,72;11,53;11,44;10,2;9,84;8,94;8,4;7,86;7,32;7,32;7,14;6,96;7,05;9,12;7,68;7,5;10,86;56,2;102,4;48;32,76;22,4;19;15,98;14,11;12,67;11,72;11,06;10,39;9,75;13,43;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1957-09-01;;1;1;178;10,86;44,22;23;2;1;1;1;;0;13,05;10,86;25,5;63,7;41;31,28;23,5;29,54;54,84;38,75;31,95;34,33;39,2;31,68;28,55;24,75;21,6;18,75;25,5;48,38;63,7;98,3;178;105,1;73,62;47;37;33,29;28,77;25;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64380000;1;1957-10-01;;1;1;53,75;7,77;14,82;28;26;1;1;1;;0;22;20,5;17,58;16,43;15,43;14,55;14,88;12,95;12,39;11,91;11,72;17,92;15,1;12,29;11,24;10,77;10,02;9,39;8,94;11,15;10,02;9,3;8,85;8,4;8,04;7,77;10,2;53,75;32,36;18,62;14,88;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64380000;1;1957-11-01;;1;1;41,96;5,48;10,4;20;30;1;1;1;;0;12,86;11,91;11,15;10,39;9,57;8,67;8,4;10,68;12,1;12,48;9,48;8,49;8,04;8,04;7,77;7,23;8,04;8,22;9,84;41,96;16,77;11,62;9,75;8,58;7,86;7,32;6,96;6,44;6,04;5,48;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
