Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:64655000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
64655000;2;01/01/2014;;1;1;542,28;122,368;222,541;14;30;1;1;1;;0;152,282;158,615;174,95;185,095;335,28;326,394;209,758;158,615;158,615;174,95;155,434;133,982;143,001;542,28;395,629;344,272;344,272;444,345;400,456;326,394;231,991;192;152,282;146,065;128,116;139,965;133,982;133,982;131,034;122,368;122,368;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/12/2013;;1;1;259,193;50,745;122,411;10;28;1;1;1;;0;181,685;251,283;168,33;202,57;171,626;146,065;128,116;119,539;161,824;259,193;199,018;168,33;143,001;122,368;113,969;105,839;103,189;103,189;80,706;71,515;71,515;67,107;60,731;58,67;56,64;54,643;54,643;50,745;50,745;133,982;133,982;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/11/2013;;1;1;259,193;85,488;123,089;23;29;1;1;1;;0;139,965;122,368;122,368;122,368;152,282;174,95;133,982;116,739;105,839;103,189;100,569;100,569;143,001;146,065;125,227;100,569;103,189;100,569;95,42;90,393;105,839;97,979;259,193;206,15;139,965;119,539;97,979;95,42;85,488;85,488;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64655000;2;01/10/2013;;1;1;1215,483;152,282;322,623;5;15;1;1;1;;0;259,193;317,616;684,544;929,318;1215,483;789,837;479,392;357,961;296,14;243,484;217,057;185,095;199,018;228,216;152,282;165,063;199,018;181,685;192;165,063;152,282;168,33;178,303;255,224;291,926;344,272;326,394;255,224;224,469;192;155,434;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/09/2013;;1;1;815,607;71,515;194,129;24;10;1;1;1;;0;108,519;105,839;100,569;100,569;95,42;103,189;100,569;100,569;85,488;71,515;71,515;71,515;71,515;71,515;71,515;71,515;71,515;122,368;146,065;152,282;100,569;100,569;283,579;815,607;714,799;564,026;505,166;381,305;251,283;213,393;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64655000;2;01/08/2013;;1;1;279,447;111,229;163,386;1;24;1;1;1;;0;279,447;255,224;251,283;220,749;220,749;217,057;206,15;185,095;185,095;185,095;178,303;171,626;165,063;158,615;158,615;152,282;152,282;146,065;146,065;136,959;131,034;122,368;122,368;111,229;111,229;111,229;116,739;116,739;116,739;116,739;116,739;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/07/2013;;1;1;1326,902;259,193;574,236;22;18;1;1;1;;0;1123,714;1238,938;950,085;777,094;684,544;569,523;542,28;494,783;484,498;464,224;415,094;386,054;357,961;300,381;300,381;296,14;275,341;259,193;291,926;275,341;353,371;1326,902;1262,597;964,046;809,129;637,379;505,166;439,438;362,577;344,272;308,944;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/06/2013;;1;1;10230,149;185,095;1648,489;26;15;2;2;2;;0;400,456;489,628;1310,526;943,139;608,683;454,235;348,809;296,14;255,224;235,794;220,749;344,272;213,393;199,018;185,095;185,095;344,272;580,59;459,217;796,244;1715,796;4188,819;3833,759;2653,911;7698,772;10230,149;5036,777;2458,002;1529,158;1238,938;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;;
64655000;2;01/05/2013;;1;1;614,374;116,739;216,887;30;14;2;2;2;;0;348,809;178,303;155,434;149,159;146,065;152,282;155,434;149,159;139,965;133,982;128,116;122,368;119,539;116,739;116,739;139,965;479,392;395,629;313,267;209,758;161,824;152,282;139,965;171,626;181,685;161,824;146,065;158,615;520,925;614,374;464,224;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/04/2013;;1;1;3193,143;330,823;894,629;6;1;2;2;2;;0;330,823;376,584;515,648;449,278;708,7;3193,143;3167,631;1872,257;1101,285;895,172;727,068;553,104;720,922;777,094;649,026;499,962;415,094;390,828;395,629;1529,158;1754,318;1184,529;936,217;770,758;614,374;586,16;536,905;415,094;386,054;386,054;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;
64655000;2;01/03/2013;;1;1;3104,268;213,393;737,279;14;5;1;1;1;;0;420,026;321,991;267,212;235,794;213,393;231,991;317,616;381,305;308,944;353,371;643,191;895,172;2258,185;3104,268;2066,25;1146,348;922,442;874,964;660,77;547,68;758,156;1116,214;868,275;660,77;575,044;542,28;608,683;474,311;410,189;348,809;321,991;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/02/2013;;1;1;1161,552;73,766;520,555;16;2;1;1;1;;0;76,048;73,766;103,189;158,615;165,063;133,982;125,227;410,189;429,698;321,991;828,633;1071,702;809,129;985,161;1123,714;1161,552;901,955;702,625;714,799;708,7;505,166;454,235;484,498;415,094;330,823;291,926;479,392;608,683;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64655000;2;01/01/2013;;1;1;1101,285;83,082;307,863;10;31;1;1;1;;0;410,189;367,219;702,625;494,783;353,371;300,381;308,944;415,094;828,633;1101,285;696,574;454,235;317,616;247,37;228,216;213,393;271,263;220,749;188,533;178,303;155,434;133,982;119,539;116,739;105,839;116,739;116,739;108,519;97,979;90,393;83,082;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/12/2012;;1;1;357,961;54,643;121,527;31;1;1;1;1;;0;54,643;54,643;69,295;136,959;90,393;64,95;67,107;80,706;71,515;64,95;76,048;76,048;97,979;136,959;143,001;174,95;206,15;199,018;178,303;158,615;116,739;100,569;95,42;95,42;80,706;71,515;83,082;108,519;192;263,189;357,961;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/11/2012;;1;1;255,224;54,643;108,503;1;26;1;1;1;;0;255,224;220,749;195,495;171,626;146,065;119,539;108,519;97,979;108,519;119,539;122,368;122,368;131,034;131,034;119,539;111,229;103,189;100,569;92,891;85,488;73,766;67,107;60,731;58,67;56,64;54,643;56,64;54,643;54,643;54,643;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64655000;2;01/10/2012;;1;1;386,054;27,156;94,986;30;22;1;1;1;;0;50,745;48,844;43,339;43,339;43,339;39,834;39,834;39,834;36,462;36,462;36,462;36,462;33,224;33,224;30,122;30,122;30,122;30,122;30,122;30,122;30,122;27,156;27,156;71,515;275,341;231,991;165,063;326,394;330,823;386,054;330,823;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/09/2012;;1;1;128,116;43,339;60,41;23;18;1;1;1;;0;62,825;62,825;62,825;58,67;54,643;54,643;54,643;54,643;50,745;50,745;48,844;46,977;50,745;46,977;46,977;46,977;46,977;43,339;43,339;43,339;56,64;122,368;128,116;92,891;76,048;71,515;67,107;56,64;54,643;54,643;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64655000;2;01/08/2012;;1;1;192;62,825;103,038;3;31;1;1;1;;0;152,282;149,159;192;165,063;149,159;136,959;128,116;119,539;116,739;113,969;108,519;105,839;100,569;100,569;97,979;95,42;95,42;95,42;95,42;90,393;83,082;80,706;76,048;71,515;71,515;71,515;67,107;67,107;67,107;67,107;62,825;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/07/2012;;1;1;308,944;146,065;213,483;1;26;1;1;1;;0;308,944;291,926;271,263;259,193;243,484;231,991;247,37;275,341;287,739;247,37;224,469;251,283;239,625;231,991;217,057;195,495;181,685;185,095;195,495;174,95;181,685;199,018;195,495;168,33;155,434;146,065;146,065;152,282;168,33;181,685;161,824;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/06/2012;;1;1;4016,57;308,944;963,859;6;1;1;1;1;;0;308,944;371,888;449,278;395,629;2796,385;4016,57;2150,578;1020,816;643,191;597,373;553,104;536,905;542,28;526,227;474,311;381,305;344,272;326,394;2412,919;2954,623;1812,843;1093,855;854,967;684,544;580,59;510,395;459,217;400,456;357,961;357,961;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64655000;2;01/05/2012;;1;1;895,172;108,519;252,955;1;21;1;1;1;;0;895,172;553,104;464,224;390,828;317,616;251,283;209,758;188,533;174,95;171,626;158,615;192;243,484;228,216;206,15;171,626;155,434;139,965;133,982;113,969;108,519;116,739;111,229;111,229;111,229;304,649;344,272;367,219;459,217;251,283;195,495;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/04/2012;;1;1;2357,111;46,977;288,06;27;6;1;1;1;;0;83,082;71,515;56,64;58,67;48,844;46,977;46,977;46,977;46,977;80,706;56,64;62,825;50,745;50,745;50,745;76,048;76,048;76,048;73,766;60,731;90,393;119,539;100,569;95,42;87,925;469,255;2357,111;1361,121;1254,688;1484,059;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64655000;2;01/03/2012;;1;1;283,579;54,643;93,869;1;21;1;1;1;;0;283,579;213,393;178,303;146,065;122,368;100,569;95,42;80,706;64,95;83,082;85,488;83,082;80,706;80,706;80,706;80,706;80,706;67,107;64,95;60,731;54,643;54,643;60,731;62,825;58,67;62,825;69,295;100,569;95,42;85,488;71,515;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/02/2012;;1;1;296,14;67,107;96,106;29;20;1;1;1;;0;122,368;116,739;97,979;95,42;95,42;90,393;90,393;76,048;73,766;76,048;76,048;95,42;97,979;95,42;95,42;78,362;95,42;85,488;71,515;67,107;67,107;83,082;100,569;87,925;83,082;69,295;90,393;116,739;296,14;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
64655000;2;01/01/2012;;1;1;895,172;80,706;220,072;15;12;1;1;1;;0;105,839;111,229;103,189;95,42;90,393;85,488;85,488;85,488;85,488;85,488;83,082;80,706;83,082;542,28;895,172;580,59;400,456;283,579;251,283;239,625;199,018;171,626;185,095;168,33;228,216;344,272;344,272;259,193;224,469;178,303;146,065;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/12/2011;;1;1;158,615;85,488;111,931;10;29;1;1;1;;0;146,065;133,982;131,034;122,368;111,229;108,519;105,839;105,839;122,368;158,615;146,065;128,116;128,116;122,368;116,739;111,229;111,229;111,229;95,42;95,42;95,42;95,42;95,42;95,42;95,42;95,42;111,229;95,42;85,488;97,979;95,42;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/11/2011;;1;1;558,553;158,615;279,104;16;11;1;1;1;;0;405,309;321,991;263,189;251,283;220,749;199,018;185,095;178,303;174,95;161,824;158,615;178,303;213,393;479,392;479,392;558,553;454,235;283,579;267,212;255,224;213,393;547,68;405,309;353,371;243,484;213,393;185,095;185,095;171,626;165,063;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64655000;2;01/10/2011;;1;1;2204,077;111,229;469,273;16;7;1;1;1;;0;133,982;133,982;131,034;128,116;128,116;116,739;111,229;116,739;259,193;283,579;251,283;255,224;271,263;335,28;1773,727;2204,077;1973,253;1192,233;643,191;531,554;395,629;335,28;304,649;263,189;267,212;317,616;326,394;291,926;251,283;400,456;420,026;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/09/2011;;1;1;575,044;133,982;275,289;11;30;1;1;1;;0;381,305;330,823;287,739;267,212;263,189;259,193;300,381;400,456;449,278;510,395;575,044;505,166;420,026;344,272;279,447;235,794;213,393;213,393;195,495;185,095;181,685;178,303;178,303;174,95;171,626;171,626;165,063;146,065;139,965;133,982;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64655000;2;01/08/2011;;1;1;5195,799;259,193;1210,078;2;17;1;1;1;;0;2236,469;5195,799;4543,355;2401,709;2129,349;964,046;702,625;531,554;520,925;489,628;469,255;410,189;381,305;335,28;308,944;283,579;259,193;267,212;267,212;3091,667;3546,811;2526,35;1254,688;992,246;739,432;597,373;505,166;449,278;400,456;357,961;353,371;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/07/2011;;1;1;1020,816;136,959;429,418;3;17;1;1;1;;0;783,454;936,217;1020,816;936,217;777,094;649,026;510,395;339,763;275,341;235,794;209,758;192;174,95;171,626;152,282;146,065;136,959;449,278;321,991;287,739;415,094;672,609;764,445;684,544;479,392;439,438;326,394;206,15;185,095;188,533;243,484;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/06/2011;;1;1;395,629;48,844;111,951;10;6;1;1;1;;0;54,643;50,745;50,745;50,745;50,745;48,844;50,745;76,048;128,116;395,629;308,944;231,991;161,824;122,368;108,519;103,189;80,706;76,048;71,515;71,515;71,515;62,825;60,731;58,67;58,67;60,731;116,739;111,229;105,839;357,961;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64655000;2;01/05/2011;;1;1;100,569;54,643;75,567;1;29;1;1;1;;0;100,569;100,569;95,42;95,42;95,42;80,706;80,706;76,048;76,048;71,515;71,515;71,515;71,515;71,515;71,515;71,515;85,488;85,488;95,42;83,082;80,706;71,515;71,515;67,107;58,67;62,825;58,67;56,64;54,643;54,643;54,643;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/04/2011;;1;1;348,809;100,569;154,057;4;30;1;1;1;;0;220,749;220,749;243,484;348,809;259,193;217,057;165,063;149,159;146,065;146,065;105,839;105,839;105,839;149,159;133,982;122,368;139,965;128,116;119,539;108,519;111,229;111,229;113,969;139,965;165,063;165,063;139,965;122,368;116,739;100,569;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64655000;2;01/03/2011;;1;1;654,886;95,42;174,842;31;22;1;1;1;;0;259,193;287,739;213,393;185,095;185,095;185,095;185,095;168,33;146,065;122,368;171,626;185,095;178,303;152,282;199,018;195,495;152,282;133,982;128,116;111,229;103,189;95,42;100,569;97,979;95,42;95,42;95,42;95,42;220,749;220,749;654,886;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/02/2011;;1;1;1028,016;304,649;603,105;18;28;1;1;1;;0;484,498;420,026;439,438;459,217;395,629;459,217;789,837;777,094;654,886;654,886;802,675;881,677;957,054;861,61;861,61;943,139;815,607;1028,016;714,799;586,16;494,783;381,305;330,823;390,828;344,272;344,272;308,944;304,649;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64655000;2;01/01/2011;;1;1;1352,528;171,626;385,357;13;8;1;1;1;;0;217,057;185,095;192;185,095;255,224;199,018;178,303;171,626;185,095;192;231,991;267,212;1352,528;848,349;420,026;400,456;386,054;362,577;291,926;275,341;371,888;764,445;758,156;390,828;424,984;444,345;459,217;348,809;439,438;321,991;424,984;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/12/2010;;1;1;809,129;95,42;395,214;15;1;1;1;1;;0;95,42;143,001;133,982;113,969;174,95;620,089;751,891;494,783;362,577;267,212;239,625;304,649;367,219;789,837;809,129;558,553;434,555;395,629;367,219;335,28;275,341;300,381;367,219;608,683;531,554;474,311;542,28;454,235;381,305;313,267;243,484;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/11/2010;;1;1;575,044;80,706;155,965;1;30;1;1;1;;0;575,044;390,828;239,625;171,626;149,159;143,001;139,965;131,034;122,368;247,37;209,758;152,282;122,368;111,229;111,229;111,229;111,229;111,229;100,569;95,42;87,925;97,979;85,488;220,749;133,982;122,368;119,539;100,569;83,082;80,706;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64655000;2;01/10/2010;;1;1;654,886;54,643;208,484;17;1;1;1;1;;0;54,643;90,393;105,839;192;116,739;122,368;188,533;362,577;348,809;243,484;152,282;113,969;111,229;85,488;80,706;259,193;654,886;489,628;434,555;390,828;317,616;199,018;158,615;139,965;128,116;111,229;108,519;111,229;116,739;111,229;362,577;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/09/2010;;1;1;64,95;33,224;45,233;28;21;1;1;1;;0;54,643;52,678;46,977;46,977;46,977;50,745;52,678;50,745;46,977;46,977;46,977;46,977;46,977;43,339;43,339;39,834;39,834;39,834;36,462;36,462;33,224;33,224;33,224;33,224;33,224;33,224;52,678;64,95;64,95;58,67;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64655000;2;01/08/2010;;1;1;165,063;54,643;97,521;7;31;1;1;1;;0;116,739;116,739;122,368;133,982;146,065;146,065;165,063;139,965;149,159;136,959;122,368;111,229;97,979;90,393;85,488;85,488;85,488;85,488;83,082;76,048;76,048;76,048;73,766;69,295;67,107;67,107;62,825;62,825;58,67;58,67;54,643;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64655000;2;01/07/2010;;1;1;802,675;78,362;195,008;19;12;1;1;1;;0;95,42;95,42;95,42;95,42;95,42;95,42;85,488;80,706;80,706;80,706;80,706;78,362;80,706;80,706;113,969;161,824;231,991;733,238;802,675;553,104;386,054;296,14;271,263;199,018;185,095;185,095;168,33;152,282;136,959;125,227;122,368;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
