Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:64675002


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
64675002;2;01/10/2012;;1;1;466,293;52,037;125,518;30;18;1;1;1;;0;104,78;91,213;81,487;78,334;81,487;81,487;75,225;72,161;69,144;69,144;75,225;75,225;69,144;69,144;66,173;63,249;57,545;52,037;52,037;57,545;63,249;66,173;66,173;81,487;141,543;340,625;281,91;231,692;276,203;466,293;433,911;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64675002;2;01/09/2012;;1;1;169,044;78,334;106,955;24;18;1;1;1;;0;122,667;122,667;115,391;115,391;111,814;108,276;108,276;104,78;101,325;94,541;94,541;91,213;87,927;84,686;81,487;81,487;81,487;78,334;81,487;81,487;81,487;94,541;111,814;169,044;159,127;141,543;126,365;126,365;130,101;119,009;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64675002;2;01/08/2012;;1;1;248,141;122,667;169,3;1;28;1;1;1;;0;248,141;248,141;242,625;242,625;237,142;220,894;204,958;204,958;194,511;184,211;184,211;174,061;164,066;164,066;159,127;153,326;153,326;149,361;145,433;141,543;137,691;137,691;137,691;133,876;130,101;130,101;126,365;122,667;122,667;126,365;126,365;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64675002;2;01/07/2012;;1;1;560,129;248,141;358,552;1;31;1;1;1;;0;560,129;519,358;479,416;453,266;427,509;402,157;414,782;446,789;466,293;427,509;402,157;389,636;377,22;364,912;352,713;340,625;328,649;328,649;316,788;310,9;305,043;293,416;287,648;281,91;276,203;270,527;270,527;259,27;259,27;253,689;248,141;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64675002;2;01/06/2012;;1;1;7037,208;402,157;1655,776;20;1;1;1;1;;0;402,157;636,94;706,28;573,899;4098,693;6752,381;3646,158;1812,323;1273,174;1023,477;826,688;756,132;820,179;768,789;694,012;601,703;519,358;492,636;2573,844;7037,208;4115,793;2052,363;1517,754;1250,347;1030,534;899,52;794,332;743,553;658,335;594,719;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64675002;2;01/05/2012;;1;1;1477,248;169,044;375,323;1;23;1;1;1;;0;1477,248;913,003;694,012;532,857;427,509;352,713;293,416;281,91;259,27;237,142;226,276;237,142;281,91;328,649;293,416;259,27;220,894;204,958;184,211;179,117;174,061;174,061;169,044;174,061;184,211;248,141;427,509;553,278;781,522;499,281;364,912;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64675002;2;01/04/2012;;1;1;2963,167;81,487;397,904;27;6;1;1;1;;0;115,391;108,276;97,912;87,927;87,927;81,487;81,487;84,686;91,213;87,927;87,927;87,927;97,912;101,325;115,391;122,667;115,391;108,276;101,325;97,912;115,391;153,326;164,066;153,326;133,876;130,101;2963,167;2443,421;1566,887;2153,257;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64675002;2;01/03/2012;;1;1;316,788;87,927;135,604;1;21;1;1;1;;0;316,788;305,043;270,527;226,276;184,211;153,326;137,691;130,101;115,391;108,276;101,325;94,541;101,325;97,912;91,213;91,213;94,541;97,912;94,541;91,213;87,927;115,391;119,009;119,009;115,391;115,391;122,667;133,876;126,365;122,667;122,667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64675002;2;01/02/2012;;1;1;427,509;108,276;153,292;29;20;1;1;1;;0;215,547;189,343;174,061;164,066;153,326;149,361;145,433;137,691;137,691;130,101;137,691;133,876;137,691;137,691;130,101;130,101;122,667;122,667;115,391;108,276;115,391;130,101;126,365;122,667;130,101;130,101;153,326;237,142;427,509;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
64675002;2;01/01/2012;;1;1;1812,323;130,101;347,016;15;12;1;1;1;;0;184,211;194,511;179,117;164,066;149,361;141,543;137,691;137,691;137,691;137,691;133,876;130,101;133,876;164,066;1812,323;1066,084;694,012;512,642;408,456;346,655;322,704;287,648;264,883;270,527;377,22;459,767;472,842;453,266;352,713;287,648;242,625;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64675002;2;01/12/2011;;1;1;293,416;159,127;212,203;1;24;1;1;1;;0;293,416;281,91;270,527;259,27;248,141;242,625;237,142;237,142;248,141;270,527;270,527;248,141;237,142;226,276;215,547;204,958;194,511;184,211;184,211;174,061;174,061;164,066;164,066;159,127;164,066;169,044;164,066;164,066;169,044;174,061;184,211;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64675002;2;01/11/2011;;1;1;1123,877;259,27;529,468;16;12;1;1;1;;0;712,443;615,734;505,95;421,133;377,22;346,655;328,649;316,788;299,214;281,91;270,527;259,27;299,214;658,335;1037,609;1123,877;960,767;756,132;629,85;519,358;433,911;762,451;872,776;669,713;539,641;459,767;414,782;364,912;328,649;316,788;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64675002;2;01/10/2011;;1;1;4013,556;169,044;762,681;16;8;1;1;1;;0;204,958;194,511;189,343;194,511;194,511;184,211;174,061;169,044;194,511;305,043;466,293;414,782;377,22;414,782;2371,953;4013,556;3180,302;2098,004;1296,152;892,807;700,136;573,899;492,636;440,338;421,133;587,757;601,703;532,857;433,911;615,734;712,443;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64675002;2;01/09/2011;;1;1;669,713;215,547;377,717;12;30;1;1;1;;0;466,293;492,636;466,293;427,509;389,636;364,912;358,799;377,22;505,95;553,278;644,051;669,713;601,703;512,642;427,509;364,912;328,649;305,043;287,648;281,91;270,527;259,27;264,883;264,883;259,27;259,27;248,141;237,142;226,276;215,547;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64675002;2;01/08/2011;;1;1;8258,425;402,157;1780,434;2;18;1;1;1;;0;2181,08;8258,425;7787,507;5110,547;3040,123;1864,718;1421,217;1109,324;886,111;749,833;687,907;658,335;601,703;539,641;492,636;453,266;421,133;402,157;402,157;1397,447;5018,824;3450,803;1899,951;1381,682;1109,324;886,111;743,553;658,335;580,817;519,358;479,416;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64675002;2;01/07/2011;;1;1;1608,268;248,141;682,315;3;17;1;1;1;;0;1116,592;1327,022;1608,268;1453,138;1288,476;967,663;781,522;629,85;486,014;414,782;364,912;328,649;299,214;281,91;270,527;259,27;248,141;293,416;879,434;743,553;601,703;1058,939;1235,213;940,188;731,05;560,129;453,266;395,883;364,912;340,625;427,509;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64675002;2;01/06/2011;;1;1;687,907;126,365;214,785;10;6;1;1;1;;0;137,691;137,691;133,876;130,101;130,101;126,365;130,101;137,691;199,716;687,907;546,448;427,509;328,649;264,883;226,276;204,958;184,211;174,061;169,044;159,127;153,326;149,361;149,361;145,433;141,543;145,433;164,066;226,276;215,547;316,788;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64675002;2;01/05/2011;;1;1;264,883;141,543;190,738;1;31;1;1;1;;0;264,883;259,27;248,141;237,142;226,276;226,276;215,547;204,958;199,716;194,511;189,343;184,211;184,211;184,211;179,117;184,211;194,511;199,716;194,511;184,211;184,211;179,117;174,061;169,044;159,127;153,326;153,326;149,361;149,361;145,433;141,543;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64675002;2;01/04/2011;;1;1;886,111;264,883;440,027;4;30;1;1;1;;0;859,515;580,817;587,757;886,111;820,179;580,817;446,789;377,22;340,625;310,9;276,203;281,91;364,912;466,293;472,842;553,278;532,857;505,95;408,456;340,625;316,788;316,788;328,649;322,704;305,043;364,912;364,912;328,649;293,416;264,883;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64675002;2;01/03/2011;;1;1;706,28;204,958;325,857;31;22;1;1;1;;0;505,95;472,842;408,456;364,912;334,623;316,788;299,214;281,91;270,527;259,27;305,043;453,266;427,509;364,912;316,788;316,788;305,043;287,648;264,883;242,625;220,894;204,958;220,894;215,547;210,235;204,958;215,547;248,141;440,338;414,782;706,28;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64675002;2;01/02/2011;;1;1;1899,951;546,448;979,334;13;28;1;1;1;;0;560,129;669,713;644,051;762,451;663,688;644,051;1109,324;1197,674;1037,609;1175,355;1777,697;1794,979;1899,951;1558,659;1381,682;1327,022;1429,173;1138,499;919,772;794,332;756,132;658,335;553,278;601,703;573,899;644,051;601,703;546,448;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64675002;2;01/01/2011;;1;1;1319,28;270,527;529,511;14;10;1;1;1;;0;383,415;340,625;305,043;305,043;340,625;346,655;305,043;281,91;281,91;270,527;316,788;408,456;768,789;1319,28;839,763;636,94;519,358;472,842;472,842;446,789;453,266;919,772;933,364;706,28;608,707;681,823;622,781;567,003;567,003;519,358;472,842;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64675002;2;01/12/2010;;1;1;1273,174;159,127;626,333;15;2;1;1;1;;0;164,066;159,127;204,958;237,142;270,527;731,05;1123,877;933,364;768,789;567,003;459,767;453,266;526,096;1123,877;1273,174;940,188;724,828;608,707;560,129;505,95;472,842;466,293;573,899;781,522;913,003;756,132;768,789;731,05;636,94;539,641;440,338;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64675002;2;01/11/2010;;1;1;608,707;159,127;252,665;1;30;1;1;1;;0;608,707;567,003;402,157;316,788;270,527;242,625;226,276;215,547;204,958;322,704;316,788;259,27;215,547;194,511;174,061;194,511;231,692;226,276;199,716;184,211;174,061;174,061;184,211;220,894;293,416;231,692;210,235;189,343;169,044;159,127;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64675002;2;01/10/2010;;1;1;1044,701;122,667;341,704;17;1;1;1;1;;0;122,667;133,876;199,716;287,648;237,142;184,211;215,547;453,266;580,817;408,456;310,9;237,142;184,211;164,066;164,066;440,338;1044,701;872,776;718,626;636,94;499,281;383,415;310,9;264,883;237,142;215,547;194,511;184,211;194,511;194,511;316,788;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64675002;2;01/09/2010;;1;1;133,876;63,249;86,822;27;21;1;1;1;;0;91,213;87,927;84,686;87,927;91,213;87,927;84,686;87,927;84,686;84,686;87,927;91,213;87,927;81,487;75,225;72,161;69,144;69,144;66,173;66,173;63,249;63,249;63,249;75,225;81,487;94,541;133,876;130,101;133,876;126,365;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64675002;2;01/08/2010;;1;1;220,894;94,541;161,537;8;31;1;1;1;;0;184,211;184,211;189,343;194,511;204,958;204,958;215,547;220,894;220,894;215,547;204,958;189,343;174,061;169,044;159,127;159,127;153,326;153,326;149,361;141,543;137,691;133,876;130,101;130,101;126,365;122,667;119,009;115,391;108,276;101,325;94,541;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
