Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:64625000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
64625000;2;01/06/1957;;1;1;497,223;8,91;64,3;29;1;2;2;2;;0;8,91;9,338;9,773;9,773;9,773;10,663;13,476;15,978;26,049;20,257;15,467;38,271;182,444;148,654;95,537;58,063;46,012;38,271;31,649;27,876;25,449;24,262;22,517;20,815;19,705;18,076;18,076;22,517;497,223;444,137;;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64625000;2;01/07/1957;;1;1;1043,977;54,2;285,262;31;13;1;1;1;;0;561,302;554,237;349,191;243,092;183,617;146,41;120,349;101,097;87,391;75,197;66,043;58,846;54,2;65,23;367,203;842,832;571,959;462,137;319,917;671,141;437,657;340,31;227,654;172,01;150,91;117,393;96,456;82,968;76,902;195,5;1043,977;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/08/1957;;1;1;1337,562;67,679;313,073;1;16;2;2;2;;0;1337,562;1274,811;947,86;641,149;465,438;311,32;194,3;148,654;123,33;105,807;95,537;86,5;82,092;97,379;83,846;67,679;188,338;1039,534;524,583;394,84;299,991;232,759;190,714;125,33;144,178;111,551;90,08;79,484;73,504;68,501;78,62;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/09/1957;;1;1;1344,873;94,62;504,582;4;2;1;1;1;;0;99,232;94,62;1015,225;1344,873;844,888;663,596;498,917;713,196;563,073;367,203;277,799;207,654;235,327;237,905;570,178;814,242;526,31;343,262;545,453;436,042;309,895;429,606;1196,772;878,033;686,325;447,39;288,817;202,76;162,361;136,514;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64625000;2;01/10/1957;;1;1;1127,41;38,271;139,943;28;19;2;2;2;;0;117,393;102,973;92,795;83,846;76,902;70,989;66,043;61,215;55,735;52,679;52,679;54,2;51,172;46,738;43,855;46,738;44,57;39,644;38,271;46,738;96,456;172,01;181,274;137,552;98,304;90,982;210,117;1127,41;470,405;297,183;211,352;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/11/1957;;1;1;237,905;41,033;107,968;18;30;1;1;1;;0;144,178;113,488;190,714;168,193;133,433;103,915;87,391;81,22;107,711;156,6;148,654;107,711;76,902;73,504;66,859;70,156;193,102;237,905;190,714;135,485;106,758;97,379;80,35;68,501;61,215;54,966;49,68;47,468;43,855;41,033;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64625000;2;01/12/1957;;1;1;113,488;27,876;47,963;17;31;1;1;1;;0;41,033;62,012;66,859;65,23;49,68;41,033;36,915;36,915;35,574;32,293;29,116;29,116;29,743;36,242;43,855;41,033;113,488;113,488;66,859;57,284;62,811;78,62;54,2;41,033;34,909;32,94;29,743;29,116;32,94;34,909;27,876;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/01/1958;;1;1;89,18;16,495;33,08;19;11;2;2;2;;0;24,262;27,263;29,116;24,262;24,853;24,262;20,815;21,945;19,157;17,017;16,495;22,517;20,257;23,094;23,094;45,289;49,68;71,824;89,18;84,728;51,924;42,436;31,649;27,876;28,494;30,374;31,649;29,116;26,653;24,262;21,945;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/02/1958;;1;1;163,522;9,773;29,344;27;17;1;1;1;;0;22,517;26,049;24,262;21,945;21,378;18,614;23,094;23,094;19,705;17,017;15,467;17,017;13,476;13,476;12,515;11,116;9,773;10,663;10,663;9,773;11,576;20,815;26,653;21,945;20,815;51,172;163,522;163,522;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64625000;2;01/03/1958;;1;1;141,958;21,945;49,982;17;31;2;2;2;;0;115,435;76,902;67,679;62,012;46,012;42,436;41,732;55,735;41,033;31,649;26,653;24,262;23,676;24,853;27,876;92,795;141,958;107,711;81,22;60,422;51,172;45,289;37,591;33,593;34,249;31,649;28,494;26,049;24,262;23,094;21,945;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/04/1958;;1;1;26,653;9,773;16,21;14;30;1;1;1;;0;23,094;21,945;20,257;18,076;17,017;17,017;16,495;15,467;17,017;18,076;18,076;17,544;23,094;26,653;25,449;18,614;15,978;14,46;13,476;13,476;12,515;13,476;12,515;12,515;11,576;11,116;10,663;10,663;10,215;9,773;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64625000;2;01/05/1958;;1;1;62,811;6,48;17,966;28;20;1;1;1;;0;10,215;12,043;14,46;13,476;12,515;12,515;12,515;13,476;12,043;10,663;10,215;9,773;8,91;9,773;9,338;8,91;8,072;8,072;7,262;6,48;11,576;25,449;32,293;27,876;18,614;15,978;23,094;62,811;55,735;42,436;30,374;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/06/1958;;1;1;193,102;11,116;37,651;18;10;1;1;1;;0;23,094;20,815;17,544;15,467;14,46;13,476;12,992;12,515;11,576;11,116;11,576;11,576;13,476;19,705;19,705;17,017;107,711;193,102;139,749;76,902;60,422;51,924;48,202;43,855;38,956;32,94;26,049;23,094;20,815;19,705;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64625000;2;01/07/1958;;1;1;182,444;13,476;38,545;30;14;2;2;2;;0;18,614;17,544;17,017;16,495;15,978;14,46;15,978;16,495;14,46;15,978;18,614;18,614;15,467;13,476;17,017;100,163;100,163;73,504;46,738;35,574;32,94;29,116;26,653;24,262;23,094;21,945;20,815;20,815;57,284;182,444;153,177;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/08/1958;;1;1;94,62;17,017;39,924;1;28;1;1;1;;0;94,62;71,824;51,172;45,289;43,855;41,033;34,909;57,284;82,968;72,662;58,846;48,939;43,855;39,644;35,574;31,649;29,743;26,049;25,449;23,676;22,517;21,945;21,945;20,815;19,705;18,614;17,544;17,017;27,876;48,202;42,436;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/09/1958;;1;1;676,821;32,94;201,045;14;1;2;2;2;;0;32,94;108,667;112,518;76,048;52,679;160,048;332,974;277,799;247,01;374,806;272,349;183,617;447,39;676,821;504,012;356,656;277,799;188,338;135,485;116,412;99,232;81,22;71,824;81,22;128,349;190,714;146,41;119,361;98,304;80,35;;2;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;1;1;1;2;1;;
64625000;2;01/10/1958;;1;1;144,178;29,116;53,577;29;22;2;2;2;;0;66,859;55,735;48,202;56,508;49,68;46,012;54,2;52,679;45,289;39,644;62,012;66,859;51,172;43,855;39,644;36,915;34,249;42,436;43,855;36,915;31,649;29,116;29,116;29,743;30,374;36,242;49,68;86,5;144,178;122,334;99,232;2;2;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/11/1958;;1;1;203,98;29,743;77,72;25;9;2;2;2;;0;81,22;65,23;50,424;45,289;46,738;42,436;35,574;30,374;29,743;29,743;35,574;49,68;75,197;68,501;54,2;58,846;66,859;66,859;62,012;107,711;161,203;129,361;91,887;88,284;203,98;172,01;135,485;105,807;77,76;63,614;;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;;
64625000;2;01/12/1958;;1;1;261,569;36,242;75,587;22;13;1;1;1;;0;57,284;54,2;47,468;52,679;68,501;56,508;45,289;48,202;44,57;41,732;39,644;36,915;36,242;48,939;71,824;52,679;42,436;38,271;85,613;174,31;253,59;261,569;196,703;115,435;79,484;65,23;55,735;48,939;44,57;41,033;37,591;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/01/1959;;1;1;261,569;25,449;78,079;5;31;1;1;1;;0;35,574;34,249;31,009;90,982;261,569;193,102;127,34;89,18;73,504;60,422;51,924;137,552;169,723;125,33;82,968;62,012;57,284;137,552;106,758;73,504;58,063;49,68;46,738;43,855;41,033;36,915;31,649;30,374;29,116;26,049;25,449;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/02/1959;;1;1;314,176;29,116;96,765;7;1;1;1;1;;0;29,116;32,94;32,293;34,909;49,68;280,539;314,176;275,069;199,118;144,178;102,973;85,613;74,349;67,679;67,679;129,361;90,08;70,156;66,043;62,012;55,735;50,424;44,57;39,644;77,76;77,76;74,349;81,22;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64625000;2;01/03/1959;;1;1;73,504;13,965;26,184;1;31;2;2;2;;0;73,504;63,614;54,2;42,436;32,94;30,374;29,116;27,263;25,449;24,262;23,094;24,262;26,653;24,262;26,653;23,094;20,815;21,945;23,094;20,815;17,544;15,978;15,467;17,017;17,017;16,495;15,978;15,467;14,46;14,46;13,965;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/04/1959;;1;1;37,591;8,91;17,543;27;20;1;1;1;;0;12,043;12,043;11,576;12,043;13,476;16,495;19,705;21,945;21,945;18,614;13,965;16,495;15,978;13,476;12,515;12,515;11,576;10,663;9,773;8,91;9,773;12,515;19,705;29,743;24,262;25,449;37,591;32,293;27,263;21,945;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64625000;2;01/05/1959;;1;1;89,18;10,215;28,347;23;12;2;2;2;;0;17,544;15,467;13,476;12,992;12,515;13,476;12,992;11,576;11,576;10,663;11,116;10,215;13,476;15,467;11,576;10,663;10,663;10,663;21,378;42,436;80,35;81,22;89,18;57,284;42,436;31,649;28,494;29,116;46,738;52,679;49,68;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/06/1959;;1;1;102,973;12,043;28,543;25;22;2;2;2;;0;41,033;32,94;29,116;25,449;23,094;24,262;23,094;22,517;20,815;19,705;18,614;17,544;17,017;15,978;15,467;14,961;14,46;13,476;13,476;13,476;13,476;12,043;14,46;47,468;102,973;84,728;54,2;43,855;35,574;31,009;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;1;1;1;1;;
64625000;2;01/07/1959;;1;1;30,374;9,773;16,536;1;27;1;1;1;;0;30,374;30,374;29,743;27,876;26,653;24,853;20,815;19,157;18,614;18,076;17,544;17,544;17,017;16,495;15,978;14,46;13,476;12,992;12,515;12,043;11,576;11,576;11,116;10,663;10,663;10,215;9,773;9,773;9,773;10,215;10,663;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/08/1959;;1;1;76,902;12,515;23,666;16;29;1;1;1;;0;17,017;33,593;30,374;21,945;18,076;15,978;15,467;17,544;23,094;19,157;15,978;14,961;16,495;21,945;46,012;76,902;52,679;40,336;34,249;25,449;22,517;20,815;18,614;17,017;16,495;15,467;14,46;13,476;12,515;12,515;12,515;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/09/1959;;1;1;162,361;15,978;36,975;6;24;2;2;2;;0;17,544;20,815;23,094;71,824;134,458;162,361;90,08;58,063;46,738;38,271;32,94;30,374;27,876;35,574;27,876;24,853;23,094;21,378;20,815;19,157;18,076;17,017;16,495;15,978;17,017;18,614;20,257;21,378;19,157;18,076;;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;2;2;2;2;2;2;2;2;;
64625000;2;01/10/1959;;1;1;257,568;12,515;40,136;13;4;2;2;2;;0;17,544;14,961;13,965;12,515;12,992;16,495;18,614;18,076;17,017;15,467;13,476;13,476;257,568;239,198;110,587;70,156;49,68;38,271;32,94;31,009;27,263;24,853;23,676;21,378;19,705;18,614;18,076;19,157;20,257;19,157;18,076;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
64625000;2;01/11/1959;;1;1;24,262;7,664;12,481;14;24;2;2;2;;0;14,46;13,965;13,476;11,576;12,043;11,116;12,043;15,978;14,961;13,965;12,515;13,965;17,017;24,262;17,017;13,965;12,515;11,576;10,215;9,338;9,338;8,91;8,488;7,664;9,338;10,215;10,663;11,576;10,215;12,043;;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;;
64625000;2;01/12/1959;;1;1;14,46;4,317;8,098;24;15;2;2;2;;0;8,91;8,488;8,91;8,072;10,215;9,773;8,488;8,072;7,664;7,262;6,867;6,48;6,48;6,1;4,317;5,363;5,006;5,728;6,48;7,262;6,48;8,488;11,116;14,46;12,043;11,116;10,215;9,338;8,488;7,262;6,1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;
64625000;2;01/01/1960;;1;1;57,284;3,043;16,699;11;5;2;2;2;;0;5,728;5,006;4,317;3,662;3,043;3,043;10,663;21,945;21,945;32,94;57,284;35,574;24,262;18,614;13,476;10,215;8,91;8,488;38,271;31,649;20,815;15,978;12,043;10,663;12,515;9,338;8,072;9,338;20,815;23,094;15,978;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/02/1960;;1;1;127,34;12,043;38,258;22;1;1;1;1;;0;12,043;13,965;13,965;19,705;36,915;27,263;21,378;15,978;14,46;12,515;19,157;25,449;25,449;25,449;43,855;64,421;58,846;46,738;41,033;48,202;104,86;127,34;79,484;57,284;42,436;33,593;29,743;25,449;22,517;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
64625000;2;01/03/1960;;1;1;71,824;8,91;21,861;4;31;2;2;2;;0;20,815;19,705;60,422;71,824;43,855;32,94;24,853;20,257;19,157;17,544;20,257;23,676;36,915;31,649;23,676;17,544;15,467;15,978;17,017;13,965;13,476;13,965;13,965;17,017;13,965;10,663;9,773;9,338;9,773;9,338;8,91;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;
64625000;2;01/04/1960;;1;1;161,203;8,072;30,111;8;1;2;2;2;;0;8,072;8,072;8,91;10,663;12,992;24,262;90,982;161,203;98,304;58,846;47,468;41,033;33,593;27,876;21,945;20,815;18,614;18,076;18,076;25,449;25,449;20,257;16,495;15,467;11,116;12,515;11,116;12,515;11,576;11,576;;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64625000;2;01/05/1960;;1;1;361,163;8,072;46,478;21;14;1;1;1;;0;15,467;22,517;20,815;18,614;17,017;15,467;12,992;12,043;11,576;10,663;10,663;9,773;9,773;8,072;8,91;10,663;12,515;21,945;21,945;197,909;361,163;183,617;111,551;72,662;51,172;45,289;35,574;31,009;29,116;26,049;24,262;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/06/1960;;1;1;618,987;12,043;58,685;24;15;1;1;1;;0;23,094;20,815;19,705;18,614;18,076;17,017;16,495;15,467;14,961;14,46;13,476;12,992;12,515;12,515;12,043;12,515;12,515;12,515;14,46;13,476;12,515;20,815;150,91;618,987;194,3;135,485;110,587;87,391;66,859;54,966;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64625000;2;01/07/1960;;1;1;193,102;13,476;29,574;31;29;1;1;1;;0;50,424;45,289;41,033;37,591;34,249;32,94;30,374;27,876;26,653;25,449;24,853;24,262;23,094;21,945;20,815;20,257;19,705;18,614;19,705;21,945;20,257;18,076;17,017;15,978;15,467;14,46;14,46;13,965;13,476;13,476;193,102;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/08/1960;;1;1;643,009;34,909;155,739;1;14;1;1;1;;0;643,009;609,838;637,436;341,785;253,59;134,458;106,758;90,982;78,62;66,043;58,063;51,172;43,855;34,909;73,504;89,18;51,172;295,782;235,327;146,41;107,711;89,18;76,048;71,824;70,156;66,043;68,501;66,859;62,012;56,508;51,172;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/09/1960;;1;1;250,95;29,116;71,77;16;13;1;1;1;;0;64,421;73,504;65,23;55,735;49,68;43,855;41,033;39,644;36,242;34,249;34,249;30,374;29,116;46,012;197,909;250,95;225,117;150,91;94,62;70,989;62,012;55,735;51,172;48,202;45,289;69,327;58,063;45,289;43,144;41,033;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64625000;2;01/10/1960;;1;1;615,321;34,249;109,786;27;7;2;2;2;;0;42,436;45,289;45,289;43,855;38,956;36,242;34,249;43,855;95,537;144,178;101,097;71,824;61,215;56,508;50,424;74,349;119,361;131,392;118,375;101,097;80,35;77,76;64,421;51,924;63,614;240,494;615,321;322,802;207,654;123,33;100,163;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;
64625000;2;01/11/1960;;1;1;280,539;54,2;102,013;12;30;1;1;1;;0;91,887;87,391;101,097;108,667;102,973;141,958;125,33;89,18;76,048;86,5;230,201;280,539;180,106;113,488;113,488;97,379;76,048;67,679;62,012;58,846;88,284;115,435;97,379;75,197;63,614;78,62;75,197;62,811;58,846;54,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64625000;2;01/12/1960;;1;1;123,33;21,945;42,637;18;12;2;2;2;;0;51,924;49,68;42,436;38,271;35,574;33,593;31,009;29,116;28,494;25,449;24,262;21,945;21,945;23,676;21,945;25,449;109,626;123,33;113,488;82,968;58,846;42,436;36,242;33,593;31,009;30,374;29,743;26,049;25,449;36,915;36,915;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;1;1;1;1;1;1;1;
64625000;2;01/01/1961;;1;1;58,846;17,017;29,936;8;26;1;1;1;;0;34,249;36,915;37,591;34,249;30,374;32,94;46,738;58,846;41,033;32,293;29,116;26,653;23,094;21,378;19,705;18,076;18,076;24,853;26,653;27,876;43,855;36,915;29,116;24,262;19,705;17,017;19,705;24,262;27,876;32,293;32,293;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
