Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:64682000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
64682000;2;01/08/2013;;1;1;21,034;18,516;19,569;1;31;1;1;1;;0;21,034;21,034;21,034;20,75;20,75;20,47;20,47;20,191;20,191;19,911;19,911;19,911;19,911;19,352;19,352;19,352;19,073;19,073;19,073;19,073;18,794;18,794;18,794;18,794;18,794;18,794;19,073;18,794;18,794;18,794;18,516;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/07/2013;;1;1;31,384;21,034;24,61;1;29;1;1;1;;0;31,384;29,715;28,379;27,378;26,376;25,375;24,373;24,373;23,705;23,705;23,371;23,038;23,038;22,704;22,37;22,37;21,702;21,702;26,376;25,375;25,375;28,046;27,378;27,044;26,042;24,707;22,704;21,702;21,034;21,034;21,034;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/06/2013;;1;1;81,466;19,073;32,19;2;14;1;1;1;;0;21,034;81,466;50,749;42,736;37,728;30,383;20,191;19,352;19,352;19,352;19,352;19,352;19,352;19,073;23,038;24,707;26,71;29,715;29,715;31,051;45,407;45,741;41,735;34,056;36,393;36,059;36,393;36,059;35,725;33,722;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64682000;2;01/05/2013;;1;1;26,376;16,848;18,975;29;12;1;1;1;;0;17,403;17,403;17,126;17,126;17,681;18,794;18,794;17,959;17,403;17,126;17,126;16,848;16,848;17,959;18,516;19,911;18,794;18,237;17,403;17,126;17,126;17,126;18,237;20,75;20,47;19,631;18,794;25,375;26,376;25,708;23,038;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/04/2013;;1;1;29,715;17,403;20,44;14;29;1;1;1;;0;19,352;21,034;21,034;21,034;21,368;21,034;21,034;21,034;19,911;19,631;19,631;20,47;27,378;29,715;27,044;26,042;20,75;19,911;18,794;18,516;18,237;18,237;18,237;17,959;17,959;17,681;17,681;17,681;17,403;17,403;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64682000;2;01/03/2013;;1;1;32,052;12,172;22,828;17;3;1;1;1;;0;12,718;12,445;12,172;12,172;12,172;13,814;16,571;23,371;24,373;25,041;24,707;23,038;19,911;27,712;31,384;31,051;32,052;31,384;30,717;30,383;27,044;26,042;25,708;24,707;24,373;24,039;22,704;22,37;21,702;21,034;20,75;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/02/2013;;1;1;20,75;10,271;15,841;16;1;1;1;1;;0;10,271;10,271;16,018;17,681;16,571;15,741;15,189;16,018;16,571;17,681;17,681;17,403;16,018;17,126;19,352;20,75;20,47;19,911;17,126;15,189;14,363;14,363;14,363;14,363;13,54;13,266;13,266;12,992;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64682000;2;01/01/2013;;1;1;19,911;10,542;13,39;7;30;1;1;1;;0;14,363;14,363;12,445;11,9;12,172;17,126;19,911;17,959;17,126;16,571;14,914;13,266;12,445;12,718;12,718;14,363;15,465;13,814;12,992;11,9;11,356;11,084;11,084;10,813;12,445;13,814;12,445;11,356;11,084;10,542;10,542;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/12/2012;;1;1;17,126;10,271;13,274;18;13;1;1;1;;0;13,814;14,638;14,914;12,992;12,718;12,445;11,9;11,627;11,084;11,084;10,542;10,542;10,271;13,266;16,571;15,465;14,914;17,126;17,126;15,465;13,814;12,992;12,445;11,084;11,084;11,084;11,084;12,718;14,363;16,571;15,741;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/11/2012;;1;1;15,465;9,731;10,807;13;22;1;1;1;;0;11,084;11,356;11,084;11,084;10,542;10,542;10,271;10,542;10,542;10,542;10,542;10,271;15,465;13,54;12,172;10,542;10,542;10,271;10,001;10,001;10,001;9,731;10,001;10,271;10,542;10,001;9,731;10,271;10,542;12,172;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64682000;2;01/10/2012;;1;1;16,018;10,001;11,633;27;1;1;1;1;;0;10,001;13,266;12,718;12,172;11,9;11,9;11,627;10,813;10,542;11,084;11,084;11,084;10,813;10,813;10,542;10,542;10,542;10,542;10,271;10,271;10,542;10,542;10,542;10,813;11,084;13,814;16,018;15,741;15,465;12,445;11,084;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/09/2012;;1;1;12,718;9,462;10,552;20;16;1;1;1;;0;10,542;10,271;10,271;10,271;10,271;10,271;10,001;10,001;9,731;10,001;9,731;9,731;9,731;9,731;9,731;9,462;9,462;10,001;11,9;12,718;11,627;11,627;11,084;11,084;11,9;12,172;11,356;11,084;10,542;10,271;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64682000;2;01/08/2012;;1;1;12,718;10,271;11,032;1;27;1;1;1;;0;12,718;12,445;12,172;11,9;11,627;11,627;11,356;11,084;11,084;11,084;11,084;11,084;11,084;11,084;11,084;10,813;10,813;10,813;10,813;10,813;10,542;10,542;10,542;10,542;10,542;10,542;10,271;10,271;10,542;10,542;10,542;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/07/2012;;1;1;14,363;12,172;12,957;8;21;1;1;1;;0;13,54;13,54;13,266;13,266;12,992;13,266;13,814;14,363;14,088;13,266;13,266;12,992;12,992;12,992;12,718;12,718;12,718;12,718;12,445;12,445;12,172;12,172;12,172;12,172;12,172;12,172;12,445;13,814;13,266;12,992;12,718;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/06/2012;;1;1;27,712;12,445;16,85;19;16;1;1;1;;0;13,54;13,266;12,992;14,088;15,465;15,741;15,189;14,363;13,814;13,266;13,266;12,992;12,992;12,718;12,718;12,445;12,445;16,018;27,712;26,042;27,378;26,376;24,707;22,704;22,036;19,911;18,237;15,465;13,814;13,814;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64682000;2;01/05/2012;;1;1;16,018;11,9;13,445;13;10;1;1;1;;0;15,465;14,088;13,54;13,54;13,266;12,718;12,172;12,172;12,172;11,9;12,445;14,363;16,018;14,088;13,266;13,266;12,718;12,718;12,718;12,445;12,172;11,9;11,9;15,741;15,465;14,638;14,363;13,814;14,363;13,814;13,54;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/04/2012;;1;1;18,237;11,627;12,786;30;13;1;1;1;;0;12,172;12,172;12,172;11,9;11,9;12,172;12,172;11,9;12,172;12,172;12,172;11,9;11,627;12,718;12,718;12,718;12,172;12,172;11,9;11,9;13,54;13,266;12,992;12,718;12,718;12,718;13,266;13,266;17,959;18,237;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64682000;2;01/03/2012;;1;1;15,189;11,627;12,924;1;14;1;1;1;;0;15,189;15,189;14,638;14,088;12,992;12,718;12,718;12,172;12,172;12,172;12,172;11,9;11,9;11,627;12,172;12,445;12,445;12,172;11,9;11,627;11,627;12,172;12,718;12,445;14,638;14,914;14,914;14,363;13,266;12,718;12,445;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/02/2012;;1;1;16,571;12,445;13,239;28;11;1;1;1;;0;13,54;13,54;13,266;13,266;13,266;12,992;12,992;12,992;12,718;12,718;12,445;12,445;12,718;12,718;12,445;12,445;12,445;12,445;12,718;12,718;12,992;13,814;13,54;13,266;12,992;13,266;14,638;16,571;16,018;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
64682000;2;01/01/2012;;1;1;28,379;12,718;16,431;27;11;1;1;1;;0;16,571;16,571;14,914;13,814;13,54;13,54;13,266;13,266;12,992;12,992;12,718;14,914;16,018;16,571;18,516;18,237;16,018;14,914;14,088;14,088;13,814;14,363;13,814;15,465;19,073;24,373;28,379;26,71;25,708;15,741;14,363;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/12/2011;;1;1;16,571;12,445;13,497;31;22;1;1;1;;0;13,814;13,54;13,54;13,266;13,266;14,914;14,363;14,363;14,363;14,638;13,814;13,266;13,266;13,266;13,266;12,992;12,992;12,718;12,718;12,718;12,718;12,445;12,445;12,445;12,992;13,266;13,266;13,266;12,718;15,189;16,571;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/11/2011;;1;1;21,034;12,718;16,167;16;11;1;1;1;;0;17,681;15,465;13,54;13,266;13,266;13,54;13,54;13,54;13,266;12,992;12,718;12,718;15,741;16,571;18,516;21,034;20,47;19,352;19,352;19,073;18,794;19,352;19,073;18,794;17,681;16,018;15,741;15,189;14,638;14,088;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64682000;2;01/10/2011;;1;1;21,034;12,172;15,425;16;5;1;1;1;;0;12,718;12,992;13,266;12,992;12,172;12,172;12,172;12,718;14,914;16,571;18,237;18,516;18,794;19,352;19,911;21,034;19,631;18,237;16,848;15,465;13,54;13,54;13,266;12,992;12,718;14,363;14,638;13,814;13,266;18,794;18,516;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/09/2011;;1;1;14,638;13,266;13,787;7;17;1;1;1;;0;14,363;14,088;13,814;13,814;13,814;14,363;14,638;14,363;14,088;13,814;13,814;13,814;13,814;13,54;13,54;13,54;13,266;13,266;13,266;13,54;13,54;13,266;13,814;14,363;14,088;13,814;13,54;13,54;13,54;13,54;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64682000;2;01/08/2011;;1;1;22,37;14,363;16,666;1;31;1;1;1;;0;22,37;22,37;22,37;21,702;19,631;17,403;17,126;16,571;16,018;15,465;15,465;15,465;15,189;15,189;15,189;15,189;14,914;16,018;17,126;17,681;17,126;16,018;15,741;15,465;15,189;15,189;14,914;14,914;14,638;14,638;14,363;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/07/2011;;1;1;22,37;12,992;16,352;20;15;1;1;1;;0;19,911;20,47;19,073;17,681;16,018;15,465;14,088;13,814;13,54;13,54;13,54;13,266;13,266;13,266;12,992;12,992;14,363;17,126;20,47;22,37;22,036;22,036;17,126;16,018;15,741;15,465;15,465;15,189;14,914;14,914;20,75;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/06/2011;;1;1;18,794;12,992;13,623;30;26;1;1;1;;0;13,54;13,54;13,54;13,266;13,266;13,266;13,814;14,088;14,363;14,088;13,814;13,54;13,54;13,54;13,54;13,54;13,266;13,266;13,266;13,266;13,266;13,266;13,266;13,266;13,266;12,992;12,992;12,992;13,266;18,794;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64682000;2;01/05/2011;;1;1;17,681;13,814;14,631;1;21;1;1;1;;0;17,681;17,126;16,018;15,465;15,465;15,189;14,914;14,638;14,638;14,638;14,638;14,638;14,638;14,363;14,363;14,363;14,363;14,363;14,363;14,088;13,814;13,814;13,814;14,088;14,088;14,363;14,363;13,814;13,814;13,814;13,814;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/04/2011;;1;1;32,052;14,914;18,053;13;10;1;1;1;;0;19,352;20,47;19,073;19,352;18,794;16,848;15,465;15,465;15,189;14,914;14,914;19,073;32,052;27,712;24,039;20,47;19,073;17,681;16,571;16,018;15,741;15,465;15,465;15,465;16,018;16,848;16,571;16,294;15,741;15,465;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64682000;2;01/03/2011;;1;1;19,911;13,814;16,11;31;18;1;1;1;;0;18,237;17,959;17,126;16,571;16,294;16,018;16,018;15,741;15,465;15,465;15,465;16,571;16,571;16,018;15,465;15,189;14,914;13,814;16,018;15,189;14,914;14,914;15,189;15,465;15,189;14,914;14,914;15,465;19,073;19,352;19,911;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/02/2011;;1;1;38,396;12,992;22,099;12;6;1;1;1;;0;15,465;14,363;13,814;13,54;13,266;12,992;22,37;23,705;26,376;25,708;30,383;38,396;35,391;33,054;26,376;26,042;25,375;24,373;22,37;21,702;20,75;19,911;19,352;19,073;18,794;19,352;18,516;17,959;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
64682000;2;01/01/2011;;1;1;16,294;13,266;15,2;9;4;1;1;1;;0;16,018;16,018;15,465;13,266;13,814;15,465;16,018;16,018;16,294;16,018;16,018;15,465;14,914;14,638;14,914;16,018;15,465;15,465;14,914;14,638;14,363;14,363;14,088;13,814;13,814;14,363;15,189;16,018;16,294;16,018;16,018;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/12/2010;;1;1;21,034;12,992;16,036;22;3;1;1;1;;0;13,266;13,266;12,992;13,54;14,363;16,018;16,571;18,794;19,352;20,191;18,794;15,465;13,266;16,848;17,126;15,465;14,088;13,54;13,266;12,992;13,266;21,034;19,911;18,516;17,959;17,126;16,571;16,571;16,018;15,465;15,465;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/11/2010;;1;1;18,794;11,627;13,629;10;26;1;1;1;;0;18,516;16,571;12,992;12,992;12,992;12,718;12,445;12,172;12,172;18,794;16,018;12,445;12,172;15,465;16,294;16,018;15,189;14,638;13,54;12,445;12,172;11,9;12,172;12,172;11,9;11,627;11,627;11,627;13,54;13,54;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64682000;2;01/10/2010;;1;1;21,368;11,627;14,927;17;28;1;1;1;;0;13,266;15,465;15,465;14,363;13,814;13,814;16,571;16,294;14,363;13,266;12,992;12,172;13,54;15,465;16,018;18,516;21,368;20,75;19,352;15,741;13,54;13,54;13,266;12,992;12,445;12,172;11,9;11,627;11,627;17,681;19,352;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/09/2010;;1;1;17,681;9,731;11,428;28;25;1;1;1;;0;10,813;10,813;10,542;10,542;10,542;10,813;11,084;11,084;10,813;10,813;10,542;10,542;10,542;10,542;10,542;10,813;10,542;10,542;10,271;10,271;10,271;10,271;10,001;10,001;9,731;12,718;16,294;17,681;16,848;16,018;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
64682000;2;01/08/2010;;1;1;14,914;10,542;12,034;4;24;1;1;1;;0;13,266;13,814;14,363;14,914;13,54;13,54;13,266;13,266;12,718;12,718;12,445;12,172;11,9;11,9;11,627;11,627;11,627;11,627;11,627;11,627;11,084;11,084;10,813;10,542;10,542;10,813;11,084;11,084;10,813;10,813;10,813;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
64682000;2;01/07/2010;;1;1;16,018;12,445;13,196;17;10;1;1;1;;0;13,266;13,266;12,992;12,992;12,718;12,718;12,718;12,718;12,718;12,445;12,445;12,445;12,445;12,992;14,088;15,741;16,018;13,814;13,54;13,266;13,266;13,266;13,266;13,266;13,266;13,266;12,992;12,992;12,718;12,718;12,718;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
